episode,ep_length,ep_env_return,ep_shaping_return,ep_final_bonus
79,105.0,3.0,0.0,0.0
80,94.0,0.0,0.0,0.0
81,112.0,3.0,0.0,0.0
82,109.0,3.0,0.0,0.0
83,96.0,2.0,0.0,0.0
84,97.0,2.0,0.0,0.0
85,99.0,3.0,0.0,0.0
86,93.0,1.0,0.0,0.0
87,115.0,3.0,0.0,0.0
88,111.0,1.0,0.0,0.0
89,115.0,0.0,0.0,0.0
90,83.0,3.0,0.0,0.0
91,108.0,2.0,0.0,0.0
92,86.0,3.0,0.0,0.0
93,108.0,2.0,0.0,0.0
94,77.0,0.0,0.0,0.0
95,100.0,2.0,0.0,0.0
96,104.0,0.0,0.0,0.0
97,111.0,3.0,0.0,0.0
98,107.0,2.0,0.0,0.0
99,84.0,2.0,0.0,0.0
100,115.0,1.0,0.0,0.0
101,117.0,2.0,0.0,0.0
102,95.0,0.0,0.0,0.0
103,99.0,1.0,0.0,0.0
104,101.0,2.0,0.0,0.0
105,119.0,3.0,0.0,0.0
106,132.0,3.0,0.0,0.0
107,104.0,3.0,0.0,0.0
108,103.0,3.0,0.0,0.0
109,84.0,0.0,0.0,0.0
110,121.0,1.0,0.0,0.0
111,119.0,1.0,0.0,0.0
112,114.0,1.0,0.0,0.0
113,92.0,3.0,0.0,0.0
114,118.0,3.0,0.0,0.0
115,90.0,1.0,0.0,0.0
116,116.0,3.0,0.0,0.0
117,121.0,1.0,0.0,0.0
118,97.0,0.0,0.0,0.0
119,120.0,1.0,0.0,0.0
120,119.0,1.0,0.0,0.0
121,125.0,3.0,0.0,0.0
122,116.0,1.0,0.0,0.0
123,112.0,3.0,0.0,0.0
124,121.0,1.0,0.0,0.0
125,91.0,3.0,0.0,0.0
126,110.0,0.0,0.0,0.0
127,110.0,3.0,0.0,0.0
128,95.0,2.0,0.0,0.0
129,122.0,2.0,0.0,0.0
130,116.0,3.0,0.0,0.0
131,98.0,1.0,0.0,0.0
132,106.0,3.0,0.0,0.0
133,125.0,1.0,0.0,0.0
134,135.0,2.0,0.0,0.0
135,108.0,2.0,0.0,0.0
136,105.0,1.0,0.0,0.0
137,115.0,0.0,0.0,0.0
138,97.0,0.0,0.0,0.0
139,99.0,2.0,0.0,0.0
140,119.0,3.0,0.0,0.0
141,105.0,3.0,0.0,0.0
142,102.0,2.0,0.0,0.0
143,112.0,3.0,0.0,0.0
144,109.0,1.0,0.0,0.0
145,125.0,3.0,0.0,0.0
146,89.0,3.0,0.0,0.0
147,122.0,1.0,0.0,0.0
148,115.0,0.0,0.0,0.0
149,122.0,0.0,0.0,0.0
150,79.0,0.0,0.0,0.0
151,111.0,0.0,0.0,0.0
152,108.0,1.0,0.0,0.0
153,105.0,0.0,0.0,0.0
154,102.0,2.0,0.0,0.0
155,112.0,1.0,0.0,0.0
156,110.0,1.0,0.0,0.0
157,105.0,2.0,0.0,0.0
158,104.0,0.0,0.0,0.0
159,118.0,0.0,0.0,0.0
160,102.0,2.0,0.0,0.0
161,121.0,1.0,0.0,0.0
162,108.0,1.0,0.0,0.0
163,99.0,3.0,0.0,0.0
164,107.0,0.0,0.0,0.0
165,129.0,1.0,0.0,0.0
166,101.0,2.0,0.0,0.0
167,98.0,1.0,0.0,0.0
168,119.0,0.0,0.0,0.0
169,103.0,3.0,0.0,0.0
170,110.0,0.0,0.0,0.0
171,114.0,3.0,0.0,0.0
172,144.0,3.0,0.0,0.0
173,108.0,1.0,0.0,0.0
174,95.0,2.0,0.0,0.0
175,134.0,2.0,0.0,0.0
176,122.0,3.0,0.0,0.0
177,105.0,2.0,0.0,0.0
178,90.0,3.0,0.0,0.0
179,116.0,3.0,0.0,0.0
180,95.0,3.0,0.0,0.0
181,106.0,2.0,0.0,0.0
182,102.0,1.0,0.0,0.0
183,113.0,0.0,0.0,0.0
184,115.0,2.0,0.0,0.0
185,108.0,2.0,0.0,0.0
186,113.0,3.0,0.0,0.0
187,91.0,2.0,0.0,0.0
188,102.0,0.0,0.0,0.0
189,106.0,2.0,0.0,0.0
190,88.0,1.0,0.0,0.0
191,118.0,0.0,0.0,0.0
192,118.0,3.0,0.0,0.0
193,111.0,2.0,0.0,0.0
194,106.0,3.0,0.0,0.0
195,101.0,3.0,0.0,0.0
196,110.0,0.0,0.0,0.0
197,97.0,1.0,0.0,0.0
198,118.0,3.0,0.0,0.0
199,110.0,0.0,0.0,0.0
200,107.0,0.0,0.0,0.0
