episode,wall_s,steps,p0_transitions,p1_transitions,p2_transitions,p3_transitions,p0_train_calls,p1_train_calls,p2_train_calls,p3_train_calls,eps_p0,eps_p1,eps_p2,eps_p3
11857,0.230037,121,28,25,33,35,28,25,33,35,0.1,0.1,0.1,0.1
11858,0.196847,111,31,33,27,20,31,33,27,20,0.1,0.1,0.1,0.1
11859,0.183863,111,26,27,28,30,26,27,28,30,0.1,0.1,0.1,0.1
11860,0.174851,106,24,30,25,27,24,30,25,27,0.1,0.1,0.1,0.1
11861,0.205136,112,29,29,19,35,29,29,19,35,0.1,0.1,0.1,0.1
11862,0.185446,103,22,23,27,31,22,23,27,31,0.1,0.1,0.1,0.1
11863,0.21278,118,32,27,28,31,32,27,28,31,0.1,0.1,0.1,0.1
11864,0.214442,129,34,31,31,33,34,31,31,33,0.1,0.1,0.1,0.1
11865,0.174444,107,20,30,31,26,20,30,31,26,0.1,0.1,0.1,0.1
11866,0.205971,117,25,33,27,32,25,33,27,32,0.1,0.1,0.1,0.1
11867,0.224125,124,25,36,30,33,25,36,30,33,0.1,0.1,0.1,0.1
11868,0.193822,95,21,25,30,19,21,25,30,19,0.1,0.1,0.1,0.1
11869,0.23337,124,33,34,27,30,33,34,27,30,0.1,0.1,0.1,0.1
11870,0.150139,93,17,19,28,29,17,19,28,29,0.1,0.1,0.1,0.1
11871,0.156057,96,22,25,19,30,22,25,19,30,0.1,0.1,0.1,0.1
11872,0.218139,133,37,38,26,32,37,38,26,32,0.1,0.1,0.1,0.1
11873,0.158878,101,29,19,26,27,29,19,26,27,0.1,0.1,0.1,0.1
11874,0.190365,118,33,30,31,24,33,30,31,24,0.1,0.1,0.1,0.1
11875,0.178495,109,23,28,32,26,23,28,32,26,0.1,0.1,0.1,0.1
11876,0.180952,115,26,26,31,32,26,26,31,32,0.1,0.1,0.1,0.1
11877,0.194488,124,28,29,32,35,28,29,32,35,0.1,0.1,0.1,0.1
11878,0.184372,118,34,24,28,32,34,24,28,32,0.1,0.1,0.1,0.1
11879,0.176637,106,29,24,22,31,29,24,22,31,0.1,0.1,0.1,0.1
11880,0.225774,122,25,30,34,33,25,30,34,33,0.1,0.1,0.1,0.1
11881,0.182969,101,25,27,20,29,25,27,20,29,0.1,0.1,0.1,0.1
11882,0.180368,108,27,28,22,31,27,28,22,31,0.1,0.1,0.1,0.1
11883,0.177337,101,29,24,20,28,29,24,20,28,0.1,0.1,0.1,0.1
11884,0.188765,109,28,31,24,26,28,31,24,26,0.1,0.1,0.1,0.1
11885,0.194659,115,30,32,28,25,30,32,28,25,0.1,0.1,0.1,0.1
11886,0.181071,113,26,28,29,30,26,28,29,30,0.1,0.1,0.1,0.1
11887,0.183451,115,30,32,26,27,30,32,26,27,0.1,0.1,0.1,0.1
11888,0.168648,106,27,29,30,20,27,29,30,20,0.1,0.1,0.1,0.1
11889,0.19782,124,35,25,34,30,35,25,34,30,0.1,0.1,0.1,0.1
11890,0.18888,111,29,21,30,31,29,21,30,31,0.1,0.1,0.1,0.1
11891,0.16303,103,27,30,25,21,27,30,25,21,0.1,0.1,0.1,0.1
11892,0.23503,128,34,30,31,33,34,30,31,33,0.1,0.1,0.1,0.1
11893,0.153586,94,27,21,16,30,27,21,16,30,0.1,0.1,0.1,0.1
11894,0.159604,97,24,16,30,27,24,16,30,27,0.1,0.1,0.1,0.1
11895,0.173913,105,30,29,24,22,30,29,24,22,0.1,0.1,0.1,0.1
11896,0.163054,99,21,31,19,28,21,31,19,28,0.1,0.1,0.1,0.1
11897,0.164726,99,22,33,23,21,22,33,23,21,0.1,0.1,0.1,0.1
11898,0.167737,104,23,25,26,30,23,25,26,30,0.1,0.1,0.1,0.1
11899,0.169389,106,29,23,23,31,29,23,23,31,0.1,0.1,0.1,0.1
11900,0.173049,108,22,18,32,36,22,18,32,36,0.1,0.1,0.1,0.1
11901,0.214097,128,25,34,33,36,25,34,33,36,0.1,0.1,0.1,0.1
11902,0.188845,116,31,30,25,30,31,30,25,30,0.1,0.1,0.1,0.1
11903,0.176103,111,29,30,25,27,29,30,25,27,0.1,0.1,0.1,0.1
11904,0.17736,98,27,30,22,19,27,30,22,19,0.1,0.1,0.1,0.1
11905,0.253727,140,38,31,34,37,38,31,34,37,0.1,0.1,0.1,0.1
11906,0.198888,118,29,33,31,25,29,33,31,25,0.1,0.1,0.1,0.1
11907,0.192081,108,25,26,27,30,25,26,27,30,0.1,0.1,0.1,0.1
11908,0.19852,111,20,30,33,28,20,30,33,28,0.1,0.1,0.1,0.1
11909,0.225359,126,32,25,33,36,32,25,33,36,0.1,0.1,0.1,0.1
11910,0.14406,85,16,25,21,23,16,25,21,23,0.1,0.1,0.1,0.1
11911,0.160228,98,28,26,23,21,28,26,23,21,0.1,0.1,0.1,0.1
11912,0.193429,115,28,29,27,31,28,29,27,31,0.1,0.1,0.1,0.1
11913,0.166295,104,29,27,23,25,29,27,23,25,0.1,0.1,0.1,0.1
11914,0.187805,119,28,29,30,32,28,29,30,32,0.1,0.1,0.1,0.1
11915,0.186426,98,26,32,19,21,26,32,19,21,0.1,0.1,0.1,0.1
11916,0.186673,105,26,28,27,24,26,28,27,24,0.1,0.1,0.1,0.1
11917,0.20608,111,29,30,19,33,29,30,19,33,0.1,0.1,0.1,0.1
11918,0.15624,87,18,23,27,19,18,23,27,19,0.1,0.1,0.1,0.1
11919,0.185424,104,27,12,33,32,27,12,33,32,0.1,0.1,0.1,0.1
11920,0.175042,98,25,20,26,27,25,20,26,27,0.1,0.1,0.1,0.1
11921,0.222091,124,35,31,27,31,35,31,27,31,0.1,0.1,0.1,0.1
11922,0.19292,108,33,23,24,28,33,23,24,28,0.1,0.1,0.1,0.1
11923,0.19957,107,26,27,30,24,26,27,30,24,0.1,0.1,0.1,0.1
11924,0.170965,100,23,26,30,21,23,26,30,21,0.1,0.1,0.1,0.1
11925,0.177539,104,19,25,31,29,19,25,31,29,0.1,0.1,0.1,0.1
11926,0.212543,119,34,30,32,23,34,30,32,23,0.1,0.1,0.1,0.1
11927,0.213232,108,30,25,26,27,30,25,26,27,0.1,0.1,0.1,0.1
11928,0.20188,112,28,29,25,30,28,29,25,30,0.1,0.1,0.1,0.1
11929,0.23415,126,35,30,35,26,35,30,35,26,0.1,0.1,0.1,0.1
11930,0.21504,116,28,30,31,27,28,30,31,27,0.1,0.1,0.1,0.1
11931,0.212217,114,29,30,23,32,29,30,23,32,0.1,0.1,0.1,0.1
11932,0.188952,108,21,32,30,25,21,32,30,25,0.1,0.1,0.1,0.1
11933,0.233836,133,34,40,29,30,34,40,29,30,0.1,0.1,0.1,0.1
11934,0.195761,113,28,25,31,29,28,25,31,29,0.1,0.1,0.1,0.1
11935,0.20703,119,26,28,32,33,26,28,32,33,0.1,0.1,0.1,0.1
11936,0.195555,114,32,33,28,21,32,33,28,21,0.1,0.1,0.1,0.1
11937,0.173791,95,24,21,27,23,24,21,27,23,0.1,0.1,0.1,0.1
11938,0.402143,122,30,27,32,33,30,27,32,33,0.1,0.1,0.1,0.1
11939,0.219193,106,21,32,26,27,21,32,26,27,0.1,0.1,0.1,0.1
11940,0.161862,95,26,13,27,29,26,13,27,29,0.1,0.1,0.1,0.1
11941,0.172634,96,25,28,21,22,25,28,21,22,0.1,0.1,0.1,0.1
11942,0.244183,109,33,31,28,17,33,31,28,17,0.1,0.1,0.1,0.1
11943,0.192394,102,24,26,31,21,24,26,31,21,0.1,0.1,0.1,0.1
11944,0.170374,104,28,26,26,24,28,26,26,24,0.1,0.1,0.1,0.1
11945,0.196098,112,30,23,32,27,30,23,32,27,0.1,0.1,0.1,0.1
11946,0.210598,123,31,25,32,35,31,25,32,35,0.1,0.1,0.1,0.1
11947,0.244447,124,28,32,29,35,28,32,29,35,0.1,0.1,0.1,0.1
11948,0.188009,113,31,24,28,30,31,24,28,30,0.1,0.1,0.1,0.1
11949,0.195092,118,34,21,27,36,34,21,27,36,0.1,0.1,0.1,0.1
11950,0.178524,96,30,21,27,18,30,21,27,18,0.1,0.1,0.1,0.1
11951,0.193454,108,28,29,25,26,28,29,25,26,0.1,0.1,0.1,0.1
11952,0.218114,115,28,30,31,26,28,30,31,26,0.1,0.1,0.1,0.1
11953,0.209332,117,31,18,33,35,31,18,33,35,0.1,0.1,0.1,0.1
11954,0.284372,103,16,30,32,25,16,30,32,25,0.1,0.1,0.1,0.1
11955,0.2321,102,25,27,29,21,25,27,29,21,0.1,0.1,0.1,0.1
11956,0.288716,130,34,29,31,36,34,29,31,36,0.1,0.1,0.1,0.1
11957,0.243811,127,35,26,32,34,35,26,32,34,0.1,0.1,0.1,0.1
11958,0.23118,121,34,36,32,19,34,36,32,19,0.1,0.1,0.1,0.1
11959,0.503962,113,32,32,30,19,32,32,30,19,0.1,0.1,0.1,0.1
11960,0.348164,109,27,28,29,25,27,28,29,25,0.1,0.1,0.1,0.1
11961,0.223509,110,25,26,27,32,25,26,27,32,0.1,0.1,0.1,0.1
11962,0.206792,108,25,32,27,24,25,32,27,24,0.1,0.1,0.1,0.1
11963,0.191446,93,25,23,27,18,25,23,27,18,0.1,0.1,0.1,0.1
11964,0.255978,119,31,33,29,26,31,33,29,26,0.1,0.1,0.1,0.1
11965,0.207026,97,27,16,29,25,27,16,29,25,0.1,0.1,0.1,0.1
11966,0.274217,126,35,28,36,27,35,28,36,27,0.1,0.1,0.1,0.1
11967,0.224231,112,28,30,20,34,28,30,20,34,0.1,0.1,0.1,0.1
11968,0.23586,99,27,20,23,29,27,20,23,29,0.1,0.1,0.1,0.1
11969,0.156009,87,23,26,28,10,23,26,28,10,0.1,0.1,0.1,0.1
11970,0.205538,100,24,25,29,22,24,25,29,22,0.1,0.1,0.1,0.1
11971,0.233459,119,31,33,27,28,31,33,27,28,0.1,0.1,0.1,0.1
11972,0.196102,107,29,24,26,28,29,24,26,28,0.1,0.1,0.1,0.1
11973,0.147445,85,17,24,29,15,17,24,29,15,0.1,0.1,0.1,0.1
11974,0.192394,108,32,24,25,27,32,24,25,27,0.1,0.1,0.1,0.1
11975,0.224357,117,29,30,33,25,29,30,33,25,0.1,0.1,0.1,0.1
11976,0.210421,108,20,29,28,31,20,29,28,31,0.1,0.1,0.1,0.1
11977,0.23161,125,34,31,33,27,34,31,33,27,0.1,0.1,0.1,0.1
11978,0.230055,115,31,25,26,33,31,25,26,33,0.1,0.1,0.1,0.1
11979,0.223522,117,35,28,23,31,35,28,23,31,0.1,0.1,0.1,0.1
11980,0.164405,87,28,21,14,24,28,21,14,24,0.1,0.1,0.1,0.1
11981,0.165967,95,28,23,27,17,28,23,27,17,0.1,0.1,0.1,0.1
11982,0.201128,107,26,28,29,24,26,28,29,24,0.1,0.1,0.1,0.1
11983,0.183765,95,27,24,23,21,27,24,23,21,0.1,0.1,0.1,0.1
11984,0.191066,107,31,30,26,20,31,30,26,20,0.1,0.1,0.1,0.1
11985,0.194638,107,28,14,31,34,28,14,31,34,0.1,0.1,0.1,0.1
11986,0.228314,114,22,31,32,29,22,31,32,29,0.1,0.1,0.1,0.1
11987,0.18465,105,26,27,29,23,26,27,29,23,0.1,0.1,0.1,0.1
11988,0.229435,123,28,35,32,28,28,35,32,28,0.1,0.1,0.1,0.1
11989,0.231452,120,28,34,27,31,28,34,27,31,0.1,0.1,0.1,0.1
11990,0.205322,117,24,31,28,34,24,31,28,34,0.1,0.1,0.1,0.1
11991,0.223674,112,25,27,31,29,25,27,31,29,0.1,0.1,0.1,0.1
11992,0.211468,111,28,29,26,28,28,29,26,28,0.1,0.1,0.1,0.1
11993,0.171646,89,26,22,24,17,26,22,24,17,0.1,0.1,0.1,0.1
11994,0.18562,101,21,25,26,29,21,25,26,29,0.1,0.1,0.1,0.1
11995,0.187323,108,29,24,27,28,29,24,27,28,0.1,0.1,0.1,0.1
11996,0.235368,116,28,30,32,26,28,30,32,26,0.1,0.1,0.1,0.1
11997,0.174965,99,28,21,23,27,28,21,23,27,0.1,0.1,0.1,0.1
11998,0.182616,105,26,21,28,30,26,21,28,30,0.1,0.1,0.1,0.1
11999,0.181595,98,24,26,21,27,24,26,21,27,0.1,0.1,0.1,0.1
12000,0.22315,121,33,27,29,32,33,27,29,32,0.1,0.1,0.1,0.1
12001,0.235707,113,26,31,27,29,26,31,27,29,0.1,0.1,0.1,0.1
12002,0.188832,107,27,29,25,26,27,29,25,26,0.1,0.1,0.1,0.1
12003,0.182106,96,28,12,30,26,28,12,30,26,0.1,0.1,0.1,0.1
12004,0.188787,107,28,24,27,28,28,24,27,28,0.1,0.1,0.1,0.1
12005,0.173277,100,19,27,28,26,19,27,28,26,0.1,0.1,0.1,0.1
12006,0.226382,119,25,33,31,30,25,33,31,30,0.1,0.1,0.1,0.1
12007,0.21939,92,27,24,15,26,27,24,15,26,0.1,0.1,0.1,0.1
12008,0.274671,129,36,30,34,29,36,30,34,29,0.1,0.1,0.1,0.1
12009,0.189533,110,26,31,23,30,26,31,23,30,0.1,0.1,0.1,0.1
12010,0.197104,106,32,30,18,26,32,30,18,26,0.1,0.1,0.1,0.1
12011,0.242635,101,22,23,27,29,22,23,27,29,0.1,0.1,0.1,0.1
12012,0.251303,113,30,24,29,30,30,24,29,30,0.1,0.1,0.1,0.1
12013,0.236188,109,27,34,24,24,27,34,24,24,0.1,0.1,0.1,0.1
12014,0.277421,126,35,32,25,34,35,32,25,34,0.1,0.1,0.1,0.1
12015,0.191061,98,30,26,20,22,30,26,20,22,0.1,0.1,0.1,0.1
12016,0.292997,115,31,28,29,27,31,28,29,27,0.1,0.1,0.1,0.1
12017,0.186109,97,27,29,19,22,27,29,19,22,0.1,0.1,0.1,0.1
12018,0.203091,102,30,25,29,18,30,25,29,18,0.1,0.1,0.1,0.1
12019,0.190972,102,25,23,26,28,25,23,26,28,0.1,0.1,0.1,0.1
12020,0.193364,99,15,31,29,24,15,31,29,24,0.1,0.1,0.1,0.1
12021,0.211182,105,26,27,29,23,26,27,29,23,0.1,0.1,0.1,0.1
12022,0.195359,100,27,21,28,24,27,21,28,24,0.1,0.1,0.1,0.1
12023,0.200545,100,25,26,21,28,25,26,21,28,0.1,0.1,0.1,0.1
12024,0.219404,112,34,32,29,17,34,32,29,17,0.1,0.1,0.1,0.1
12025,0.202323,114,31,26,28,29,31,26,28,29,0.1,0.1,0.1,0.1
12026,0.182847,107,22,29,25,31,22,29,25,31,0.1,0.1,0.1,0.1
12027,0.24404,114,29,25,26,34,29,25,26,34,0.1,0.1,0.1,0.1
12028,0.196997,112,23,28,30,31,23,28,30,31,0.1,0.1,0.1,0.1
12029,0.201853,108,25,31,29,23,25,31,29,23,0.1,0.1,0.1,0.1
12030,0.241877,122,30,32,27,33,30,32,27,33,0.1,0.1,0.1,0.1
12031,0.224981,124,33,35,29,27,33,35,29,27,0.1,0.1,0.1,0.1
12032,0.183245,103,24,25,26,28,24,25,26,28,0.1,0.1,0.1,0.1
12033,0.194059,102,28,29,20,25,28,29,20,25,0.1,0.1,0.1,0.1
12034,0.246779,126,32,29,35,30,32,29,35,30,0.1,0.1,0.1,0.1
12035,0.204571,106,22,24,28,32,22,24,28,32,0.1,0.1,0.1,0.1
12036,0.210234,100,23,21,26,30,23,21,26,30,0.1,0.1,0.1,0.1
12037,0.204738,89,23,29,20,17,23,29,20,17,0.1,0.1,0.1,0.1
12038,0.211563,108,29,26,28,25,29,26,28,25,0.1,0.1,0.1,0.1
12039,0.216121,114,27,31,32,24,27,31,32,24,0.1,0.1,0.1,0.1
12040,0.21587,123,28,30,32,33,28,30,32,33,0.1,0.1,0.1,0.1
12041,0.172534,100,21,23,27,29,21,23,27,29,0.1,0.1,0.1,0.1
12042,0.219483,115,32,24,26,33,32,24,26,33,0.1,0.1,0.1,0.1
12043,0.191636,103,27,28,23,25,27,28,23,25,0.1,0.1,0.1,0.1
12044,0.182378,94,15,27,22,30,15,27,22,30,0.1,0.1,0.1,0.1
12045,0.178571,104,30,25,21,28,30,25,21,28,0.1,0.1,0.1,0.1
12046,0.179174,108,27,24,28,29,27,24,28,29,0.1,0.1,0.1,0.1
12047,0.201904,114,27,30,31,26,27,30,31,26,0.1,0.1,0.1,0.1
12048,0.22685,113,33,30,31,19,33,30,31,19,0.1,0.1,0.1,0.1
12049,0.215656,121,28,32,34,27,28,32,34,27,0.1,0.1,0.1,0.1
12050,0.192772,116,28,27,30,31,28,27,30,31,0.1,0.1,0.1,0.1
12051,0.214092,119,31,28,29,31,31,28,29,31,0.1,0.1,0.1,0.1
12052,0.146302,88,17,18,26,27,17,18,26,27,0.1,0.1,0.1,0.1
12053,0.189049,105,28,21,26,30,28,21,26,30,0.1,0.1,0.1,0.1
12054,0.194107,103,25,28,27,23,25,28,27,23,0.1,0.1,0.1,0.1
12055,0.170895,98,21,25,29,23,21,25,29,23,0.1,0.1,0.1,0.1
12056,0.189848,109,26,23,32,28,26,23,32,28,0.1,0.1,0.1,0.1
12057,0.213066,116,27,28,29,32,27,28,29,32,0.1,0.1,0.1,0.1
12058,0.154258,88,26,20,14,28,26,20,14,28,0.1,0.1,0.1,0.1
12059,0.222697,118,24,26,35,33,24,26,35,33,0.1,0.1,0.1,0.1
12060,0.225185,117,32,33,27,25,32,33,27,25,0.1,0.1,0.1,0.1
12061,0.160293,93,29,26,10,28,29,26,10,28,0.1,0.1,0.1,0.1
12062,0.180837,106,30,25,27,24,30,25,27,24,0.1,0.1,0.1,0.1
12063,0.20848,115,30,24,32,29,30,24,32,29,0.1,0.1,0.1,0.1
12064,0.195644,105,15,33,28,29,15,33,28,29,0.1,0.1,0.1,0.1
12065,0.190167,101,16,31,29,25,16,31,29,25,0.1,0.1,0.1,0.1
12066,0.17853,103,23,29,24,27,23,29,24,27,0.1,0.1,0.1,0.1
12067,0.202493,120,32,33,30,25,32,33,30,25,0.1,0.1,0.1,0.1
12068,0.216557,110,27,25,32,26,27,25,32,26,0.1,0.1,0.1,0.1
12069,0.176884,96,25,14,30,27,25,14,30,27,0.1,0.1,0.1,0.1
12070,0.234791,113,29,26,26,32,29,26,26,32,0.1,0.1,0.1,0.1
12071,0.185192,100,21,28,24,27,21,28,24,27,0.1,0.1,0.1,0.1
12072,0.20119,115,30,30,21,34,30,30,21,34,0.1,0.1,0.1,0.1
12073,0.153313,89,21,26,26,16,21,26,26,16,0.1,0.1,0.1,0.1
12074,0.193038,101,29,26,28,18,29,26,28,18,0.1,0.1,0.1,0.1
12075,0.213853,107,30,28,23,26,30,28,23,26,0.1,0.1,0.1,0.1
12076,0.173506,89,30,24,15,20,30,24,15,20,0.1,0.1,0.1,0.1
12077,0.27771,129,34,29,30,36,34,29,30,36,0.1,0.1,0.1,0.1
12078,0.232838,107,27,32,17,31,27,32,17,31,0.1,0.1,0.1,0.1
12079,0.218594,103,27,29,23,24,27,29,23,24,0.1,0.1,0.1,0.1
12080,0.250765,110,26,28,30,26,26,28,30,26,0.1,0.1,0.1,0.1
12081,0.182218,97,23,28,27,19,23,28,27,19,0.1,0.1,0.1,0.1
12082,0.156759,88,22,26,19,21,22,26,19,21,0.1,0.1,0.1,0.1
12083,0.237281,125,24,34,34,33,24,34,34,33,0.1,0.1,0.1,0.1
12084,0.196657,108,33,31,23,21,33,31,23,21,0.1,0.1,0.1,0.1
12085,0.174056,93,26,28,19,20,26,28,19,20,0.1,0.1,0.1,0.1
12086,0.17473,104,28,30,19,27,28,30,19,27,0.1,0.1,0.1,0.1
12087,0.2185,129,33,31,32,33,33,31,32,33,0.1,0.1,0.1,0.1
12088,0.190577,106,24,25,28,29,24,25,28,29,0.1,0.1,0.1,0.1
12089,0.239887,122,31,28,30,33,31,28,30,33,0.1,0.1,0.1,0.1
12090,0.224088,114,32,24,25,33,32,24,25,33,0.1,0.1,0.1,0.1
12091,0.203111,101,20,25,27,29,20,25,27,29,0.1,0.1,0.1,0.1
12092,0.223458,118,33,31,24,30,33,31,24,30,0.1,0.1,0.1,0.1
12093,0.203631,106,28,27,21,30,28,27,21,30,0.1,0.1,0.1,0.1
12094,0.179862,94,27,16,31,20,27,16,31,20,0.1,0.1,0.1,0.1
12095,0.19037,102,30,21,25,26,30,21,25,26,0.1,0.1,0.1,0.1
12096,0.223424,113,27,29,25,32,27,29,25,32,0.1,0.1,0.1,0.1
12097,0.194632,101,30,24,21,26,30,24,21,26,0.1,0.1,0.1,0.1
12098,0.217196,114,32,24,31,27,32,24,31,27,0.1,0.1,0.1,0.1
12099,0.163005,90,28,15,25,22,28,15,25,22,0.1,0.1,0.1,0.1
12100,0.185233,95,25,27,23,20,25,27,23,20,0.1,0.1,0.1,0.1
12101,0.220139,119,32,28,29,30,32,28,29,30,0.1,0.1,0.1,0.1
12102,0.219498,108,28,24,26,30,28,24,26,30,0.1,0.1,0.1,0.1
12103,0.219812,121,26,34,32,29,26,34,32,29,0.1,0.1,0.1,0.1
12104,0.197688,111,27,28,32,24,27,28,32,24,0.1,0.1,0.1,0.1
12105,0.177148,96,32,18,21,25,32,18,21,25,0.1,0.1,0.1,0.1
12106,0.188992,105,21,25,29,30,21,25,29,30,0.1,0.1,0.1,0.1
12107,0.18766,103,29,24,27,23,29,24,27,23,0.1,0.1,0.1,0.1
12108,0.216615,108,18,25,32,33,18,25,32,33,0.1,0.1,0.1,0.1
12109,0.19543,106,34,20,24,28,34,20,24,28,0.1,0.1,0.1,0.1
12110,0.222697,118,33,25,29,31,33,25,29,31,0.1,0.1,0.1,0.1
12111,0.228365,120,31,34,26,29,31,34,26,29,0.1,0.1,0.1,0.1
12112,0.200564,110,23,26,30,31,23,26,30,31,0.1,0.1,0.1,0.1
12113,0.179896,100,24,25,24,27,24,25,24,27,0.1,0.1,0.1,0.1
12114,0.193046,112,28,29,30,25,28,29,30,25,0.1,0.1,0.1,0.1
12115,0.151791,88,18,27,25,18,18,27,25,18,0.1,0.1,0.1,0.1
12116,0.188734,106,30,26,22,28,30,26,22,28,0.1,0.1,0.1,0.1
12117,0.177105,96,26,20,21,29,26,20,21,29,0.1,0.1,0.1,0.1
12118,0.190057,106,27,28,20,31,27,28,20,31,0.1,0.1,0.1,0.1
12119,0.190821,92,21,27,19,25,21,27,19,25,0.1,0.1,0.1,0.1
12120,0.166882,90,17,23,24,26,17,23,24,26,0.1,0.1,0.1,0.1
12121,0.227391,123,33,35,31,24,33,35,31,24,0.1,0.1,0.1,0.1
12122,0.173522,92,24,19,25,24,24,19,25,24,0.1,0.1,0.1,0.1
12123,0.223496,119,23,34,29,33,23,34,29,33,0.1,0.1,0.1,0.1
12124,0.222541,109,26,29,23,31,26,29,23,31,0.1,0.1,0.1,0.1
12125,0.193062,94,26,20,25,23,26,20,25,23,0.1,0.1,0.1,0.1
12126,0.178839,100,22,18,29,31,22,18,29,31,0.1,0.1,0.1,0.1
12127,0.172096,103,24,21,25,33,24,21,25,33,0.1,0.1,0.1,0.1
12128,0.196252,117,29,25,30,33,29,25,30,33,0.1,0.1,0.1,0.1
12129,0.219044,117,33,34,20,30,33,34,20,30,0.1,0.1,0.1,0.1
12130,0.200382,105,27,29,23,26,27,29,23,26,0.1,0.1,0.1,0.1
12131,0.212797,111,27,30,31,23,27,30,31,23,0.1,0.1,0.1,0.1
12132,0.189855,99,32,22,18,27,32,22,18,27,0.1,0.1,0.1,0.1
12133,0.162539,95,24,26,22,23,24,26,22,23,0.1,0.1,0.1,0.1
12134,0.191133,99,31,23,19,26,31,23,19,26,0.1,0.1,0.1,0.1
12135,0.238677,114,30,26,28,30,30,26,28,30,0.1,0.1,0.1,0.1
12136,0.201328,105,30,31,20,24,30,31,20,24,0.1,0.1,0.1,0.1
12137,0.216531,116,27,32,27,30,27,32,27,30,0.1,0.1,0.1,0.1
12138,0.211583,111,30,32,24,25,30,32,24,25,0.1,0.1,0.1,0.1
12139,0.223873,117,20,34,31,32,20,34,31,32,0.1,0.1,0.1,0.1
12140,0.154778,91,23,30,16,22,23,30,16,22,0.1,0.1,0.1,0.1
12141,0.183668,107,24,25,28,30,24,25,28,30,0.1,0.1,0.1,0.1
12142,0.19469,108,27,28,24,29,27,28,24,29,0.1,0.1,0.1,0.1
12143,0.215355,113,29,33,27,24,29,33,27,24,0.1,0.1,0.1,0.1
12144,0.21728,118,32,17,34,35,32,17,34,35,0.1,0.1,0.1,0.1
12145,0.223494,110,17,28,32,33,17,28,32,33,0.1,0.1,0.1,0.1
12146,0.212771,108,28,20,34,26,28,20,34,26,0.1,0.1,0.1,0.1
12147,0.187327,97,32,29,17,19,32,29,17,19,0.1,0.1,0.1,0.1
12148,0.224304,119,30,33,27,29,30,33,27,29,0.1,0.1,0.1,0.1
12149,0.211146,115,26,29,31,29,26,29,31,29,0.1,0.1,0.1,0.1
12150,0.204464,117,31,32,21,33,31,32,21,33,0.1,0.1,0.1,0.1
12151,0.19011,111,28,29,31,23,28,29,31,23,0.1,0.1,0.1,0.1
12152,0.216694,122,33,32,28,29,33,32,28,29,0.1,0.1,0.1,0.1
12153,0.165634,95,28,23,26,18,28,23,26,18,0.1,0.1,0.1,0.1
12154,0.214995,118,31,32,34,21,31,32,34,21,0.1,0.1,0.1,0.1
12155,0.197546,113,26,29,31,27,26,29,31,27,0.1,0.1,0.1,0.1
12156,0.21943,113,28,24,30,31,28,24,30,31,0.1,0.1,0.1,0.1
12157,0.223731,122,32,25,27,38,32,25,27,38,0.1,0.1,0.1,0.1
12158,0.203275,113,32,30,27,24,32,30,27,24,0.1,0.1,0.1,0.1
12159,0.221039,109,32,24,26,27,32,24,26,27,0.1,0.1,0.1,0.1
12160,0.189704,106,30,16,31,29,30,16,31,29,0.1,0.1,0.1,0.1
12161,0.172897,103,24,33,32,14,24,33,32,14,0.1,0.1,0.1,0.1
12162,0.17526,103,24,28,30,21,24,28,30,21,0.1,0.1,0.1,0.1
12163,0.169957,100,27,28,22,23,27,28,22,23,0.1,0.1,0.1,0.1
12164,0.170811,99,26,30,23,20,26,30,23,20,0.1,0.1,0.1,0.1
12165,0.172917,97,21,22,26,28,21,22,26,28,0.1,0.1,0.1,0.1
12166,0.195871,104,23,23,26,32,23,23,26,32,0.1,0.1,0.1,0.1
12167,0.257394,130,35,32,33,30,35,32,33,30,0.1,0.1,0.1,0.1
12168,0.205387,114,26,31,29,28,26,31,29,28,0.1,0.1,0.1,0.1
12169,0.221243,115,29,29,26,31,29,29,26,31,0.1,0.1,0.1,0.1
12170,0.150169,82,26,23,15,18,26,23,15,18,0.1,0.1,0.1,0.1
12171,0.186467,109,29,32,25,23,29,32,25,23,0.1,0.1,0.1,0.1
12172,0.177646,102,25,27,19,31,25,27,19,31,0.1,0.1,0.1,0.1
12173,0.205233,118,26,32,35,25,26,32,35,25,0.1,0.1,0.1,0.1
12174,0.213363,117,22,29,30,36,22,29,30,36,0.1,0.1,0.1,0.1
12175,0.163261,89,19,20,22,28,19,20,22,28,0.1,0.1,0.1,0.1
12176,0.1816,105,25,19,28,33,25,19,28,33,0.1,0.1,0.1,0.1
12177,0.184206,106,29,26,27,24,29,26,27,24,0.1,0.1,0.1,0.1
12178,0.205177,107,22,28,26,31,22,28,26,31,0.1,0.1,0.1,0.1
12179,0.162366,87,25,21,14,27,25,21,14,27,0.1,0.1,0.1,0.1
12180,0.222168,119,27,28,30,34,27,28,30,34,0.1,0.1,0.1,0.1
12181,0.236776,122,34,30,32,26,34,30,32,26,0.1,0.1,0.1,0.1
12182,0.198631,104,28,22,24,30,28,22,24,30,0.1,0.1,0.1,0.1
12183,0.167832,90,23,16,24,27,23,16,24,27,0.1,0.1,0.1,0.1
12184,0.207898,115,22,29,31,33,22,29,31,33,0.1,0.1,0.1,0.1
12185,0.214909,113,25,26,32,30,25,26,32,30,0.1,0.1,0.1,0.1
12186,0.173313,101,23,24,28,26,23,24,28,26,0.1,0.1,0.1,0.1
12187,0.18357,110,32,22,27,29,32,22,27,29,0.1,0.1,0.1,0.1
