episode,ep_length,ep_env_return_p0,ep_shaping_return_p0,ep_final_bonus_p0,ep_env_return_avg,ep_shaping_return_avg,ep_final_bonus_avg,epsilon
61833,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61834,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61835,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61836,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61837,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61838,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61839,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61840,39.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61841,41.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61842,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61843,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61844,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61845,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61846,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61847,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61848,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61849,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61850,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61851,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61852,42.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61853,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61854,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61855,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61856,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61857,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61858,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61859,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61860,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61861,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61862,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61863,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61864,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61865,39.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61866,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61867,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61868,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61869,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61870,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61871,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61872,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61873,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61874,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61875,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61876,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61877,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61878,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61879,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61880,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61881,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61882,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61883,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61884,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61885,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61886,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61887,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61888,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61889,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61890,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61891,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61892,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61893,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61894,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61895,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61896,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61897,40.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61898,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61899,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61900,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61901,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61902,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61903,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61904,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61905,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61906,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61907,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61908,23.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61909,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61910,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61911,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61912,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61913,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61914,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61915,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61916,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61917,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61918,40.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61919,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61920,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61921,39.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61922,38.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61923,39.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61924,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61925,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61926,45.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61927,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61928,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61929,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61930,41.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61931,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61932,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61933,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61934,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61935,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61936,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61937,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61938,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61939,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61940,42.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61941,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61942,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61943,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61944,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61945,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61946,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61947,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61948,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61949,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61950,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61951,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61952,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61953,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61954,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61955,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61956,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61957,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61958,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61959,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61960,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61961,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61962,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61963,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61964,41.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61965,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61966,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61967,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61968,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61969,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61970,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61971,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61972,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61973,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61974,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61975,43.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61976,38.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61977,41.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61978,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61979,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61980,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61981,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61982,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61983,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61984,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61985,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61986,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61987,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61988,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61989,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61990,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61991,38.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61992,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61993,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61994,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61995,39.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
61996,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
61997,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
61998,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
61999,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62000,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62001,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62002,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62003,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62004,39.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62005,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62006,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62007,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62008,39.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62009,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62010,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62011,39.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62012,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62013,39.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62014,39.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62015,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62016,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62017,40.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62018,23.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62019,45.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62020,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62021,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62022,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62023,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62024,41.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62025,21.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62026,39.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62027,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62028,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62029,39.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62030,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62031,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62032,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62033,45.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62034,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62035,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62036,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62037,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62038,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62039,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62040,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62041,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62042,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62043,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62044,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62045,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62046,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62047,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62048,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62049,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62050,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62051,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62052,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62053,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62054,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62055,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62056,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62057,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62058,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62059,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62060,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62061,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62062,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62063,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62064,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62065,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62066,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62067,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62068,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62069,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62070,42.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62071,38.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62072,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62073,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62074,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62075,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62076,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62077,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62078,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62079,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62080,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62081,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62082,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62083,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62084,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62085,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62086,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62087,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62088,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62089,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62090,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62091,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62092,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62093,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62094,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62095,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62096,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62097,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62098,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62099,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62100,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62101,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62102,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62103,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62104,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62105,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62106,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62107,40.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62108,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62109,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62110,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62111,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62112,42.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62113,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62114,38.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62115,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62116,23.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62117,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62118,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62119,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62120,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62121,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62122,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62123,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62124,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62125,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62126,39.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62127,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62128,38.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62129,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62130,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62131,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62132,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62133,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62134,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62135,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62136,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62137,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62138,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62139,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62140,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62141,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62142,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62143,22.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62144,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62145,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62146,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62147,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62148,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62149,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62150,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62151,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62152,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62153,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62154,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62155,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62156,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62157,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62158,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62159,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62160,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62161,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62162,40.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62163,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62164,42.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62165,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62166,43.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62167,42.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62168,17.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62169,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62170,22.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62171,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62172,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62173,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62174,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62175,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62176,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62177,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62178,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62179,21.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62180,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62181,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62182,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62183,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62184,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62185,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62186,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62187,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62188,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62189,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62190,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62191,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62192,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62193,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62194,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62195,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62196,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62197,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62198,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62199,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62200,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62201,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62202,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62203,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62204,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62205,22.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62206,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62207,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62208,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62209,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62210,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62211,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62212,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62213,40.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62214,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62215,19.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62216,39.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62217,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62218,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62219,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62220,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
62221,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62222,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62223,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62224,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
62225,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62226,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62227,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
62228,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
62229,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
