episode,ep_length,ep_env_return_p0,ep_shaping_return_p0,ep_final_bonus_p0,ep_env_return_avg,ep_shaping_return_avg,ep_final_bonus_avg,epsilon_p0
356,132.0,1.0,0.0,0.0,1.5,0.0,0.0,0.057473662148955655
357,98.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05716409452084275
358,101.0,2.0,0.0,0.0,1.5,0.0,0.0,0.056753929877411416
359,110.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05639745073317336
360,111.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05599278692341123
361,105.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0554244785469573
362,97.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05507634986714717
363,111.0,0.0,0.0,0.0,1.5,0.0,0.0,0.054566438088297926
364,120.0,1.0,0.0,0.0,1.5,0.0,0.0,0.054045028836776435
365,118.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05362505464151802
366,95.0,1.0,0.0,0.0,1.5,0.0,0.0,0.053240283368564435
367,94.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05277903306085957
368,99.0,0.0,0.0,0.0,1.5,0.0,0.0,0.052306082288516284
369,117.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05182181839795874
370,101.0,3.0,0.0,0.0,1.5,0.0,0.0,0.0515426930245942
371,123.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05098894449876823
372,111.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05050171996445002
373,112.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0500792191266473
374,100.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
375,97.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
376,116.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
377,103.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
378,105.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
379,104.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
380,99.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
381,117.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
382,114.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
383,112.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
384,98.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
385,107.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
386,125.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
387,95.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
388,92.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
389,96.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
390,108.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
391,97.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
392,97.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
393,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
394,89.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
395,102.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
396,88.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
397,69.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
398,93.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
399,109.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
400,115.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
401,100.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
402,112.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
403,124.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
404,88.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
405,119.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
406,78.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
407,98.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
408,108.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
409,103.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
410,117.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
411,108.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
412,94.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
413,83.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
414,93.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
415,94.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
416,127.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
417,97.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
418,97.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
419,101.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
420,107.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
421,89.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
422,101.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
423,111.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
424,116.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
425,120.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
426,98.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
427,112.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
428,115.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
429,99.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
430,116.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
431,134.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
432,103.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
433,116.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
434,127.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
435,105.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
436,111.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
437,93.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
438,122.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
439,102.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
440,123.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
441,108.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
442,136.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
443,92.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
444,124.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
445,90.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
446,123.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
447,93.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
448,92.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
449,112.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
450,102.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
451,109.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
452,119.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
453,99.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
454,104.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
455,103.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
456,92.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
457,110.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
458,98.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
459,116.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
460,113.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
461,99.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
462,99.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
463,97.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
464,86.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
465,96.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
466,108.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
467,89.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
468,126.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
469,102.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
470,102.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
471,111.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
472,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
473,112.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
474,103.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
475,99.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
476,111.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
477,126.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
478,118.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
479,108.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
480,100.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
481,96.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
482,95.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
483,113.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
484,107.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
485,93.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
486,91.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
487,104.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
488,106.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
489,82.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
490,97.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
491,108.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
492,106.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
493,106.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
494,109.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
495,88.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
496,111.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
497,103.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
498,112.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
499,91.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
500,105.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
501,109.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
502,101.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
503,113.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
504,130.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
505,122.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
506,111.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
507,123.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
508,107.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
509,120.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
510,90.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
511,101.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
512,103.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
513,114.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
514,120.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
515,107.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
516,105.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
517,98.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
518,96.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
519,83.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
520,78.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
521,109.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
522,109.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
523,100.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
524,112.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
525,112.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
526,101.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
527,107.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
528,106.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
529,108.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
530,96.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
531,95.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
532,106.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
533,90.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
534,111.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
535,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
536,98.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
537,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
538,102.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
539,104.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
540,97.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
541,86.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
542,100.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
543,96.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
544,127.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
545,111.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
546,103.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
547,111.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
548,115.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
549,91.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
550,108.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
551,109.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
552,130.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
553,107.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
554,113.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
555,112.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
556,104.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
557,120.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
558,82.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
559,109.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
560,106.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
561,89.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
562,115.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
563,120.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
564,107.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
565,109.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
566,76.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
567,85.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
568,96.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
569,109.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
570,110.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
571,102.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
572,109.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
573,105.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
574,89.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
575,90.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
576,95.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
577,107.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
578,98.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
579,106.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
580,104.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
581,101.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
582,116.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
583,93.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
584,103.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
585,112.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
586,105.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
587,119.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
588,85.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
589,95.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
590,91.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
591,97.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
592,105.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
593,90.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
