episode,ep_length,ep_env_return_p0,ep_shaping_return_p0,ep_final_bonus_p0,ep_env_return_avg,ep_shaping_return_avg,ep_final_bonus_avg,epsilon_p0
356,115.0,2.0,0.0,0.0,1.5,0.0,0.0,0.054402959591404836
357,116.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05393163637026649
358,101.0,0.0,0.0,0.0,1.5,0.0,0.0,0.053416292962517424
359,112.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05295351778540479
360,118.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05243178652732695
361,98.0,3.0,0.0,0.0,1.5,0.0,0.0,0.052086824616078164
362,115.0,2.0,0.0,0.0,1.5,0.0,0.0,0.051635567365713474
363,120.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05132663534240288
364,111.0,1.0,0.0,0.0,1.5,0.0,0.0,0.050881964036255826
365,107.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05053203463734931
366,115.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
367,123.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
368,87.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
369,98.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
370,110.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
371,92.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
372,90.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
373,117.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
374,111.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
375,104.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
376,106.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
377,104.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
378,105.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
379,116.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
380,94.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
381,106.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
382,97.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
383,101.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
384,90.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
385,109.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
386,88.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
387,111.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
388,94.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
389,94.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
390,94.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
391,103.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
392,96.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
393,107.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
394,97.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
395,112.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
396,89.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
397,120.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
398,111.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
399,107.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
400,84.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
401,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
402,103.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
403,106.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
404,108.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
405,101.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
406,88.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
407,129.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
408,105.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
409,95.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
410,116.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
411,88.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
412,93.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
413,109.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
414,103.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
415,120.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
416,117.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
417,93.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
418,95.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
419,102.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
420,100.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
421,109.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
422,115.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
423,117.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
424,113.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
425,114.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
426,103.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
427,91.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
428,118.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
429,113.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
430,110.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
431,110.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
432,98.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
433,113.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
434,110.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
435,110.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
436,109.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
437,95.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
438,96.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
439,88.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
440,101.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
441,111.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
442,96.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
443,100.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
444,111.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
445,127.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
446,94.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
447,111.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
448,116.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
449,116.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
450,109.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
451,100.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
452,113.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
453,108.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
454,122.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
455,112.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
456,120.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
457,109.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
458,131.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
459,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
460,94.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
461,117.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
462,105.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
463,92.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
464,115.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
465,117.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
466,111.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
467,107.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
468,120.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
469,102.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
470,105.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
471,118.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
472,90.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
473,105.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
474,99.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
475,108.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
476,82.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
477,129.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
478,104.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
479,124.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
480,104.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
481,92.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
482,112.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
483,120.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
484,110.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
485,93.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
486,130.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
487,102.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
488,93.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
489,114.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
490,104.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
491,102.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
492,111.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
493,113.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
494,88.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
495,107.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
496,106.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
497,124.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
498,99.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
499,88.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
500,99.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
501,93.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
502,92.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
503,105.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
504,114.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
505,102.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
506,93.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
507,97.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
508,121.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
509,102.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
510,109.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
511,117.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
512,117.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
513,101.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
514,109.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
515,107.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
516,107.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
517,103.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
518,107.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
519,90.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
520,98.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
521,96.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
522,109.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
523,121.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
524,100.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
525,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
526,108.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
527,81.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
528,95.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
529,100.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
530,113.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
531,84.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
532,88.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
533,100.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
534,99.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
535,97.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
536,92.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
537,105.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
538,124.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
539,133.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
540,101.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
541,99.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
542,115.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
543,104.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
544,113.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
545,102.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
546,121.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
547,101.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
548,101.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
549,118.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
550,93.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
551,112.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
552,105.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
553,106.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
554,120.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
555,108.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
556,87.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
557,105.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
558,91.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
559,92.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
560,103.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
561,128.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
562,115.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
563,89.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
564,91.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
565,119.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
566,108.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
567,107.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
568,121.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
569,88.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
570,106.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
571,86.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
572,99.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
573,124.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
574,79.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
575,99.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
576,93.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
577,101.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
578,91.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
579,101.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
580,98.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
581,90.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
582,110.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
583,94.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
584,105.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
585,99.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
586,100.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
587,95.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
588,90.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
589,85.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
590,94.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
591,108.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
592,89.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
593,105.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
594,95.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
595,85.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
596,82.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
597,106.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
598,113.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
599,93.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
600,101.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
601,99.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
602,102.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
603,98.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
604,118.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
605,101.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
606,106.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
607,103.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
608,93.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
609,88.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
610,94.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
611,107.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
612,112.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
613,83.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
614,100.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
615,92.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
616,107.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
617,91.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
618,97.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
619,91.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
620,92.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
621,102.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
622,111.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
623,87.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
624,109.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
625,84.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
626,116.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
627,88.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
628,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
629,100.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
630,89.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
631,91.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
632,105.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
633,96.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
634,107.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
635,91.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
636,114.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
637,100.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
638,124.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
639,88.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
640,81.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
641,102.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
642,92.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
643,105.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
644,100.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
645,113.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
646,81.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
647,106.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
648,115.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
649,119.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
650,81.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
651,100.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
652,78.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
653,98.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
654,114.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
655,115.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
656,107.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
657,116.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
658,104.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
659,89.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
660,88.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
661,113.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
662,100.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
663,106.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
664,75.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
665,98.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
666,88.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
667,99.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
668,88.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
669,107.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
670,91.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
671,118.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
672,109.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
673,90.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
