episode,wall_s,steps,p0_transitions,p1_transitions,p2_transitions,p3_transitions,p0_train_calls,p1_train_calls,p2_train_calls,p3_train_calls,eps_p0,eps_p1,eps_p2,eps_p3
11196,0.220182,128,35,31,33,29,35,31,33,29,0.1,0.1,0.1,0.1
11197,0.220812,124,33,31,28,32,33,31,28,32,0.1,0.1,0.1,0.1
11198,0.267695,116,27,30,31,28,27,30,31,28,0.1,0.1,0.1,0.1
11199,0.200234,107,30,23,25,29,30,23,25,29,0.1,0.1,0.1,0.1
11200,0.186544,110,27,30,31,22,27,30,31,22,0.1,0.1,0.1,0.1
11201,0.19515,124,36,29,32,27,36,29,32,27,0.1,0.1,0.1,0.1
11202,0.168606,110,30,28,29,23,30,28,29,23,0.1,0.1,0.1,0.1
11203,0.154099,98,28,17,22,31,28,17,22,31,0.1,0.1,0.1,0.1
11204,0.165519,106,21,29,33,23,21,29,33,23,0.1,0.1,0.1,0.1
11205,0.193377,108,21,31,27,29,21,31,27,29,0.1,0.1,0.1,0.1
11206,0.187184,108,29,25,27,27,29,25,27,27,0.1,0.1,0.1,0.1
11207,0.187324,109,27,22,29,31,27,22,29,31,0.1,0.1,0.1,0.1
11208,0.175925,112,25,30,34,23,25,30,34,23,0.1,0.1,0.1,0.1
11209,0.163309,102,28,23,25,26,28,23,25,26,0.1,0.1,0.1,0.1
11210,0.168611,104,31,26,25,22,31,26,25,22,0.1,0.1,0.1,0.1
11211,0.171464,103,27,28,23,25,27,28,23,25,0.1,0.1,0.1,0.1
11212,0.199996,117,31,24,33,29,31,24,33,29,0.1,0.1,0.1,0.1
11213,0.187771,104,28,24,25,27,28,24,25,27,0.1,0.1,0.1,0.1
11214,0.220856,124,32,34,28,30,32,34,28,30,0.1,0.1,0.1,0.1
11215,0.166837,97,27,29,22,19,27,29,22,19,0.1,0.1,0.1,0.1
11216,0.178594,111,27,28,26,30,27,28,26,30,0.1,0.1,0.1,0.1
11217,0.203075,124,29,30,32,33,29,30,32,33,0.1,0.1,0.1,0.1
11218,0.19507,111,23,26,27,35,23,26,27,35,0.1,0.1,0.1,0.1
11219,0.203481,111,30,31,28,22,30,31,28,22,0.1,0.1,0.1,0.1
11220,0.1894,109,29,25,27,28,29,25,27,28,0.1,0.1,0.1,0.1
11221,0.172035,110,33,27,29,21,33,27,29,21,0.1,0.1,0.1,0.1
11222,0.15779,100,20,29,24,27,20,29,24,27,0.1,0.1,0.1,0.1
11223,0.179347,116,32,30,25,29,32,30,25,29,0.1,0.1,0.1,0.1
11224,0.207493,113,30,25,26,32,30,25,26,32,0.1,0.1,0.1,0.1
11225,0.195731,109,28,25,30,26,28,25,30,26,0.1,0.1,0.1,0.1
11226,0.190431,104,25,29,27,23,25,29,27,23,0.1,0.1,0.1,0.1
11227,0.245223,131,27,37,31,36,27,37,31,36,0.1,0.1,0.1,0.1
11228,0.17065,97,31,15,24,27,31,15,24,27,0.1,0.1,0.1,0.1
11229,0.223269,125,30,31,36,28,30,31,36,28,0.1,0.1,0.1,0.1
11230,0.162988,103,28,26,22,27,28,26,22,27,0.1,0.1,0.1,0.1
11231,0.15107,100,25,29,19,27,25,29,19,27,0.1,0.1,0.1,0.1
11232,0.172451,115,26,29,26,34,26,29,26,34,0.1,0.1,0.1,0.1
11233,0.156766,102,27,30,19,26,27,30,19,26,0.1,0.1,0.1,0.1
11234,0.158762,104,14,26,34,30,14,26,34,30,0.1,0.1,0.1,0.1
11235,0.173721,113,30,31,25,27,30,31,25,27,0.1,0.1,0.1,0.1
11236,0.161623,97,28,25,26,18,28,25,26,18,0.1,0.1,0.1,0.1
11237,0.105302,69,11,16,20,22,11,16,20,22,0.1,0.1,0.1,0.1
11238,0.153563,100,25,28,23,24,25,28,23,24,0.1,0.1,0.1,0.1
11239,0.180748,113,27,25,32,29,27,25,32,29,0.1,0.1,0.1,0.1
11240,0.147878,92,27,18,21,26,27,18,21,26,0.1,0.1,0.1,0.1
11241,0.175851,109,29,32,26,22,29,32,26,22,0.1,0.1,0.1,0.1
11242,0.142002,89,24,28,17,20,24,28,17,20,0.1,0.1,0.1,0.1
11243,0.19861,104,31,23,20,30,31,23,20,30,0.1,0.1,0.1,0.1
11244,0.218415,129,36,38,33,22,36,38,33,22,0.1,0.1,0.1,0.1
11245,0.18989,116,20,32,29,35,20,32,29,35,0.1,0.1,0.1,0.1
11246,0.177394,101,20,24,27,30,20,24,27,30,0.1,0.1,0.1,0.1
11247,0.171259,110,22,33,26,29,22,33,26,29,0.1,0.1,0.1,0.1
11248,0.176364,111,29,26,30,26,29,26,30,26,0.1,0.1,0.1,0.1
11249,0.169463,107,27,30,31,19,27,30,31,19,0.1,0.1,0.1,0.1
11250,0.172061,107,28,24,30,25,28,24,30,25,0.1,0.1,0.1,0.1
11251,0.169128,101,27,28,22,24,27,28,22,24,0.1,0.1,0.1,0.1
11252,0.160086,99,22,25,20,32,22,25,20,32,0.1,0.1,0.1,0.1
11253,0.170628,106,25,26,27,28,25,26,27,28,0.1,0.1,0.1,0.1
11254,0.201258,117,34,21,30,32,34,21,30,32,0.1,0.1,0.1,0.1
11255,0.209427,118,25,32,30,31,25,32,30,31,0.1,0.1,0.1,0.1
11256,0.169405,108,21,28,29,30,21,28,29,30,0.1,0.1,0.1,0.1
11257,0.136563,90,24,28,17,21,24,28,17,21,0.1,0.1,0.1,0.1
11258,0.169022,96,29,22,20,25,29,22,20,25,0.1,0.1,0.1,0.1
11259,0.209773,114,29,32,26,27,29,32,26,27,0.1,0.1,0.1,0.1
11260,0.164362,90,22,26,29,13,22,26,29,13,0.1,0.1,0.1,0.1
11261,0.171131,100,27,18,30,25,27,18,30,25,0.1,0.1,0.1,0.1
11262,0.193097,117,28,29,34,26,28,29,34,26,0.1,0.1,0.1,0.1
11263,0.159617,99,27,17,29,26,27,17,29,26,0.1,0.1,0.1,0.1
11264,0.158826,104,31,26,28,19,31,26,28,19,0.1,0.1,0.1,0.1
11265,0.163618,104,26,22,32,24,26,22,32,24,0.1,0.1,0.1,0.1
11266,0.152522,97,30,27,16,24,30,27,16,24,0.1,0.1,0.1,0.1
11267,0.184627,99,27,28,25,19,27,28,25,19,0.1,0.1,0.1,0.1
11268,0.196688,118,33,29,24,32,33,29,24,32,0.1,0.1,0.1,0.1
11269,0.156331,98,30,19,27,22,30,19,27,22,0.1,0.1,0.1,0.1
11270,0.218042,130,32,34,29,35,32,34,29,35,0.1,0.1,0.1,0.1
11271,0.216623,127,34,29,35,29,34,29,35,29,0.1,0.1,0.1,0.1
11272,0.153138,90,21,24,26,19,21,24,26,19,0.1,0.1,0.1,0.1
11273,0.172723,102,29,22,24,27,29,22,24,27,0.1,0.1,0.1,0.1
11274,0.16821,100,26,29,21,24,26,29,21,24,0.1,0.1,0.1,0.1
11275,0.19686,120,29,26,31,34,29,26,31,34,0.1,0.1,0.1,0.1
11276,0.191561,118,29,31,26,32,29,31,26,32,0.1,0.1,0.1,0.1
11277,0.155925,102,32,21,23,26,32,21,23,26,0.1,0.1,0.1,0.1
11278,0.19062,123,35,32,26,30,35,32,26,30,0.1,0.1,0.1,0.1
11279,0.178175,105,30,25,21,29,30,25,21,29,0.1,0.1,0.1,0.1
11280,0.178653,98,29,22,23,24,29,22,23,24,0.1,0.1,0.1,0.1
11281,0.212876,117,33,28,30,26,33,28,30,26,0.1,0.1,0.1,0.1
11282,0.190722,104,25,27,31,21,25,27,31,21,0.1,0.1,0.1,0.1
11283,0.188268,103,26,23,25,29,26,23,25,29,0.1,0.1,0.1,0.1
11284,0.216409,118,26,33,28,31,26,33,28,31,0.1,0.1,0.1,0.1
11285,0.207099,113,26,31,32,24,26,31,32,24,0.1,0.1,0.1,0.1
11286,0.215921,123,32,33,27,31,32,33,27,31,0.1,0.1,0.1,0.1
11287,0.181285,104,33,24,29,18,33,24,29,18,0.1,0.1,0.1,0.1
11288,0.178746,102,31,22,23,26,31,22,23,26,0.1,0.1,0.1,0.1
11289,0.186285,106,25,30,29,22,25,30,29,22,0.1,0.1,0.1,0.1
11290,0.211861,117,31,29,27,30,31,29,27,30,0.1,0.1,0.1,0.1
11291,0.186922,104,24,22,30,28,24,22,30,28,0.1,0.1,0.1,0.1
11292,0.177572,101,24,21,26,30,24,21,26,30,0.1,0.1,0.1,0.1
11293,0.159827,90,24,18,21,27,24,18,21,27,0.1,0.1,0.1,0.1
11294,0.161837,93,17,28,22,26,17,28,22,26,0.1,0.1,0.1,0.1
11295,0.215689,121,31,33,27,30,31,33,27,30,0.1,0.1,0.1,0.1
11296,0.1954,108,29,20,26,33,29,20,26,33,0.1,0.1,0.1,0.1
11297,0.167154,96,27,28,23,18,27,28,23,18,0.1,0.1,0.1,0.1
11298,0.179815,102,18,28,26,30,18,28,26,30,0.1,0.1,0.1,0.1
11299,0.198499,113,35,18,29,31,35,18,29,31,0.1,0.1,0.1,0.1
11300,0.16756,95,20,22,28,25,20,22,28,25,0.1,0.1,0.1,0.1
11301,0.179896,101,27,29,22,23,27,29,22,23,0.1,0.1,0.1,0.1
11302,0.213143,109,23,25,33,28,23,25,33,28,0.1,0.1,0.1,0.1
11303,0.16964,106,22,27,28,29,22,27,28,29,0.1,0.1,0.1,0.1
11304,0.16903,107,24,32,24,27,24,32,24,27,0.1,0.1,0.1,0.1
11305,0.193515,121,25,29,33,34,25,29,33,34,0.1,0.1,0.1,0.1
11306,0.175702,102,29,22,27,24,29,22,27,24,0.1,0.1,0.1,0.1
11307,0.210537,115,34,22,24,35,34,22,24,35,0.1,0.1,0.1,0.1
11308,0.194949,107,31,22,29,25,31,22,29,25,0.1,0.1,0.1,0.1
11309,0.172708,97,27,29,20,21,27,29,20,21,0.1,0.1,0.1,0.1
11310,0.208468,115,28,31,23,33,28,31,23,33,0.1,0.1,0.1,0.1
11311,0.18678,104,29,27,27,21,29,27,27,21,0.1,0.1,0.1,0.1
11312,0.196599,110,20,28,32,30,20,28,32,30,0.1,0.1,0.1,0.1
11313,0.207966,108,26,28,31,23,26,28,31,23,0.1,0.1,0.1,0.1
11314,0.196253,111,27,28,31,25,27,28,31,25,0.1,0.1,0.1,0.1
11315,0.170946,100,22,25,26,27,22,25,26,27,0.1,0.1,0.1,0.1
11316,0.191142,117,27,28,30,32,27,28,30,32,0.1,0.1,0.1,0.1
11317,0.212243,126,30,31,32,33,30,31,32,33,0.1,0.1,0.1,0.1
11318,0.182004,112,35,27,21,29,35,27,21,29,0.1,0.1,0.1,0.1
11319,0.17764,109,22,32,27,28,22,32,27,28,0.1,0.1,0.1,0.1
11320,0.145455,90,28,12,23,27,28,12,23,27,0.1,0.1,0.1,0.1
11321,0.15915,98,23,26,20,29,23,26,20,29,0.1,0.1,0.1,0.1
11322,0.227848,139,37,33,34,35,37,33,34,35,0.1,0.1,0.1,0.1
11323,0.190364,117,32,27,28,30,32,27,28,30,0.1,0.1,0.1,0.1
11324,0.189399,109,26,27,29,27,26,27,29,27,0.1,0.1,0.1,0.1
11325,0.205596,115,29,30,28,28,29,30,28,28,0.1,0.1,0.1,0.1
11326,0.174385,94,19,26,27,22,19,26,27,22,0.1,0.1,0.1,0.1
11327,0.200344,108,32,22,26,28,32,22,26,28,0.1,0.1,0.1,0.1
11328,0.19297,101,24,21,30,26,24,21,30,26,0.1,0.1,0.1,0.1
11329,0.185787,103,29,20,26,28,29,20,26,28,0.1,0.1,0.1,0.1
11330,0.176921,100,28,27,29,16,28,27,29,16,0.1,0.1,0.1,0.1
11331,0.162517,102,24,20,28,30,24,20,28,30,0.1,0.1,0.1,0.1
11332,0.174339,101,28,21,24,28,28,21,24,28,0.1,0.1,0.1,0.1
11333,0.166901,104,28,24,31,21,28,24,31,21,0.1,0.1,0.1,0.1
11334,0.166856,107,27,29,30,21,27,29,30,21,0.1,0.1,0.1,0.1
11335,0.217753,139,28,39,34,38,28,39,34,38,0.1,0.1,0.1,0.1
11336,0.138885,91,18,29,27,17,18,29,27,17,0.1,0.1,0.1,0.1
11337,0.165677,99,23,25,34,17,23,25,34,17,0.1,0.1,0.1,0.1
11338,0.225062,121,33,29,28,31,33,29,28,31,0.1,0.1,0.1,0.1
11339,0.204312,107,28,29,24,26,28,29,24,26,0.1,0.1,0.1,0.1
11340,0.18322,101,29,25,20,27,29,25,20,27,0.1,0.1,0.1,0.1
11341,0.212997,116,32,25,29,30,32,25,29,30,0.1,0.1,0.1,0.1
11342,0.161173,91,24,18,28,21,24,18,28,21,0.1,0.1,0.1,0.1
11343,0.187773,106,34,29,23,20,34,29,23,20,0.1,0.1,0.1,0.1
11344,0.195414,109,26,30,31,22,26,30,31,22,0.1,0.1,0.1,0.1
11345,0.206052,113,30,33,22,28,30,33,22,28,0.1,0.1,0.1,0.1
11346,0.179368,111,24,31,27,29,24,31,27,29,0.1,0.1,0.1,0.1
11347,0.152158,94,21,20,22,31,21,20,22,31,0.1,0.1,0.1,0.1
11348,0.259696,141,34,36,34,37,34,36,34,37,0.1,0.1,0.1,0.1
11349,0.193782,124,37,30,26,31,37,30,26,31,0.1,0.1,0.1,0.1
11350,0.184434,110,32,25,25,28,32,25,25,28,0.1,0.1,0.1,0.1
11351,0.180004,110,29,22,27,32,29,22,27,32,0.1,0.1,0.1,0.1
11352,0.186227,115,32,26,28,29,32,26,28,29,0.1,0.1,0.1,0.1
11353,0.200577,117,28,30,32,27,28,30,32,27,0.1,0.1,0.1,0.1
11354,0.184749,103,30,24,26,23,30,24,26,23,0.1,0.1,0.1,0.1
11355,0.152728,84,17,18,26,23,17,18,26,23,0.1,0.1,0.1,0.1
11356,0.169376,94,23,17,25,29,23,17,25,29,0.1,0.1,0.1,0.1
11357,0.151941,87,25,21,23,18,25,21,23,18,0.1,0.1,0.1,0.1
11358,0.19326,112,20,34,26,32,20,34,26,32,0.1,0.1,0.1,0.1
11359,0.194875,115,24,28,28,35,24,28,28,35,0.1,0.1,0.1,0.1
11360,0.19761,108,20,33,31,24,20,33,31,24,0.1,0.1,0.1,0.1
11361,0.234354,133,39,28,32,34,39,28,32,34,0.1,0.1,0.1,0.1
11362,0.191258,102,28,22,25,27,28,22,25,27,0.1,0.1,0.1,0.1
11363,0.166969,104,23,25,34,22,23,25,34,22,0.1,0.1,0.1,0.1
11364,0.218066,140,36,37,33,34,36,37,33,34,0.1,0.1,0.1,0.1
11365,0.177229,114,25,28,29,32,25,28,29,32,0.1,0.1,0.1,0.1
11366,0.206131,133,26,36,38,33,26,36,38,33,0.1,0.1,0.1,0.1
11367,0.15678,102,29,27,28,18,29,27,28,18,0.1,0.1,0.1,0.1
11368,0.185045,120,31,34,28,27,31,34,28,27,0.1,0.1,0.1,0.1
11369,0.176266,114,28,25,29,32,28,25,29,32,0.1,0.1,0.1,0.1
11370,0.163593,107,21,30,32,24,21,30,32,24,0.1,0.1,0.1,0.1
11371,0.155444,94,31,22,28,13,31,22,28,13,0.1,0.1,0.1,0.1
11372,0.221509,123,34,31,32,26,34,31,32,26,0.1,0.1,0.1,0.1
11373,0.175561,105,25,27,22,31,25,27,22,31,0.1,0.1,0.1,0.1
11374,0.160223,98,20,27,28,23,20,27,28,23,0.1,0.1,0.1,0.1
11375,0.194381,122,36,26,31,29,36,26,31,29,0.1,0.1,0.1,0.1
11376,0.148865,91,17,24,23,27,17,24,23,27,0.1,0.1,0.1,0.1
11377,0.179356,114,33,25,31,25,33,25,31,25,0.1,0.1,0.1,0.1
11378,0.182972,115,32,30,26,27,32,30,26,27,0.1,0.1,0.1,0.1
11379,0.170887,107,18,29,29,31,18,29,29,31,0.1,0.1,0.1,0.1
11380,0.16891,106,25,26,26,29,25,26,26,29,0.1,0.1,0.1,0.1
11381,0.178354,106,31,29,25,21,31,29,25,21,0.1,0.1,0.1,0.1
11382,0.175734,101,24,26,21,30,24,26,21,30,0.1,0.1,0.1,0.1
11383,0.226836,119,32,23,33,31,32,23,33,31,0.1,0.1,0.1,0.1
11384,0.1974,114,27,28,29,30,27,28,29,30,0.1,0.1,0.1,0.1
11385,0.170075,106,20,31,29,26,20,31,29,26,0.1,0.1,0.1,0.1
11386,0.204551,127,28,33,32,34,28,33,32,34,0.1,0.1,0.1,0.1
11387,0.15621,98,24,28,24,22,24,28,24,22,0.1,0.1,0.1,0.1
11388,0.195077,119,29,27,30,33,29,27,30,33,0.1,0.1,0.1,0.1
11389,0.176144,108,19,32,31,26,19,32,31,26,0.1,0.1,0.1,0.1
11390,0.149902,93,29,21,19,24,29,21,19,24,0.1,0.1,0.1,0.1
11391,0.184718,114,34,30,19,31,34,30,19,31,0.1,0.1,0.1,0.1
11392,0.182366,112,32,21,28,31,32,21,28,31,0.1,0.1,0.1,0.1
11393,0.136295,85,9,27,20,29,9,27,20,29,0.1,0.1,0.1,0.1
11394,0.186569,115,25,30,32,28,25,30,32,28,0.1,0.1,0.1,0.1
11395,0.21066,111,31,27,29,24,31,27,29,24,0.1,0.1,0.1,0.1
11396,0.205369,112,30,34,22,26,30,34,22,26,0.1,0.1,0.1,0.1
11397,0.207774,120,30,31,24,35,30,31,24,35,0.1,0.1,0.1,0.1
11398,0.186784,104,24,25,28,27,24,25,28,27,0.1,0.1,0.1,0.1
11399,0.209418,116,29,33,26,28,29,33,26,28,0.1,0.1,0.1,0.1
11400,0.209897,119,31,32,28,28,31,32,28,28,0.1,0.1,0.1,0.1
11401,0.182847,103,31,27,22,23,31,27,22,23,0.1,0.1,0.1,0.1
11402,0.201972,115,32,25,28,30,32,25,28,30,0.1,0.1,0.1,0.1
11403,0.171409,108,25,29,26,28,25,29,26,28,0.1,0.1,0.1,0.1
11404,0.205878,120,31,34,29,26,31,34,29,26,0.1,0.1,0.1,0.1
11405,0.201697,111,19,31,29,32,19,31,29,32,0.1,0.1,0.1,0.1
11406,0.163622,94,26,27,18,23,26,27,18,23,0.1,0.1,0.1,0.1
11407,0.20559,115,32,30,25,28,32,30,25,28,0.1,0.1,0.1,0.1
11408,0.188682,114,29,31,29,25,29,31,29,25,0.1,0.1,0.1,0.1
11409,0.169629,113,26,27,29,31,26,27,29,31,0.1,0.1,0.1,0.1
11410,0.173219,114,24,32,28,30,24,32,28,30,0.1,0.1,0.1,0.1
11411,0.18465,116,26,28,30,32,26,28,30,32,0.1,0.1,0.1,0.1
11412,0.20011,113,25,28,31,29,25,28,31,29,0.1,0.1,0.1,0.1
11413,0.187455,102,26,22,25,29,26,22,25,29,0.1,0.1,0.1,0.1
11414,0.214044,120,23,32,34,31,23,32,34,31,0.1,0.1,0.1,0.1
11415,0.225863,125,32,35,28,30,32,35,28,30,0.1,0.1,0.1,0.1
11416,0.195373,118,28,31,34,25,28,31,34,25,0.1,0.1,0.1,0.1
11417,0.200998,112,25,31,28,28,25,31,28,28,0.1,0.1,0.1,0.1
11418,0.188249,114,31,23,32,28,31,23,32,28,0.1,0.1,0.1,0.1
11419,0.166026,93,18,27,23,25,18,27,23,25,0.1,0.1,0.1,0.1
11420,0.207681,117,31,28,25,33,31,28,25,33,0.1,0.1,0.1,0.1
11421,0.195509,119,31,35,25,28,31,35,25,28,0.1,0.1,0.1,0.1
11422,0.184045,118,32,27,29,30,32,27,29,30,0.1,0.1,0.1,0.1
11423,0.156793,98,22,24,27,25,22,24,27,25,0.1,0.1,0.1,0.1
11424,0.210844,119,35,26,27,31,35,26,27,31,0.1,0.1,0.1,0.1
11425,0.183182,108,28,29,24,27,28,29,24,27,0.1,0.1,0.1,0.1
11426,0.201138,111,18,31,29,33,18,31,29,33,0.1,0.1,0.1,0.1
11427,0.22081,124,29,34,29,32,29,34,29,32,0.1,0.1,0.1,0.1
11428,0.244118,129,31,31,33,34,31,31,33,34,0.1,0.1,0.1,0.1
11429,0.194862,111,27,30,28,26,27,30,28,26,0.1,0.1,0.1,0.1
11430,0.164194,98,25,29,27,17,25,29,27,17,0.1,0.1,0.1,0.1
11431,0.205554,133,34,34,32,33,34,34,32,33,0.1,0.1,0.1,0.1
11432,0.171002,114,35,21,29,29,35,21,29,29,0.1,0.1,0.1,0.1
11433,0.137921,92,30,19,23,20,30,19,23,20,0.1,0.1,0.1,0.1
11434,0.181742,118,33,26,27,32,33,26,27,32,0.1,0.1,0.1,0.1
11435,0.170866,109,24,25,32,28,24,25,32,28,0.1,0.1,0.1,0.1
11436,0.185801,120,17,32,35,36,17,32,35,36,0.1,0.1,0.1,0.1
11437,0.156201,96,27,23,17,29,27,23,17,29,0.1,0.1,0.1,0.1
11438,0.182827,115,31,26,28,30,31,26,28,30,0.1,0.1,0.1,0.1
11439,0.165897,105,22,20,29,34,22,20,29,34,0.1,0.1,0.1,0.1
11440,0.162082,101,23,16,32,30,23,16,32,30,0.1,0.1,0.1,0.1
11441,0.185818,102,27,28,25,22,27,28,25,22,0.1,0.1,0.1,0.1
11442,0.164111,98,27,28,21,22,27,28,21,22,0.1,0.1,0.1,0.1
11443,0.170634,106,22,31,33,20,22,31,33,20,0.1,0.1,0.1,0.1
11444,0.174648,110,30,32,27,21,30,32,27,21,0.1,0.1,0.1,0.1
11445,0.163281,103,21,27,24,31,21,27,24,31,0.1,0.1,0.1,0.1
11446,0.188019,111,26,27,26,32,26,27,26,32,0.1,0.1,0.1,0.1
11447,0.176999,113,28,27,31,27,28,27,31,27,0.1,0.1,0.1,0.1
11448,0.189052,119,30,33,29,27,30,33,29,27,0.1,0.1,0.1,0.1
11449,0.192192,108,32,29,26,21,32,29,26,21,0.1,0.1,0.1,0.1
11450,0.171368,96,25,29,20,22,25,29,20,22,0.1,0.1,0.1,0.1
11451,0.179663,100,25,22,24,29,25,22,24,29,0.1,0.1,0.1,0.1
11452,0.190403,107,25,32,30,20,25,32,30,20,0.1,0.1,0.1,0.1
11453,0.160458,89,27,21,18,23,27,21,18,23,0.1,0.1,0.1,0.1
11454,0.18249,113,19,33,30,31,19,33,30,31,0.1,0.1,0.1,0.1
11455,0.143663,90,25,23,20,22,25,23,20,22,0.1,0.1,0.1,0.1
11456,0.186604,118,31,30,32,25,31,30,32,25,0.1,0.1,0.1,0.1
11457,0.192015,114,31,28,29,26,31,28,29,26,0.1,0.1,0.1,0.1
11458,0.17975,94,24,22,20,28,24,22,20,28,0.1,0.1,0.1,0.1
11459,0.212052,88,28,16,24,20,28,16,24,20,0.1,0.1,0.1,0.1
11460,0.244354,114,28,30,31,25,28,30,31,25,0.1,0.1,0.1,0.1
11461,0.232598,119,32,27,29,31,32,27,29,31,0.1,0.1,0.1,0.1
11462,0.188704,103,30,22,27,24,30,22,27,24,0.1,0.1,0.1,0.1
11463,0.189397,103,28,29,19,27,28,29,19,27,0.1,0.1,0.1,0.1
11464,0.206954,106,30,16,28,32,30,16,28,32,0.1,0.1,0.1,0.1
11465,0.170145,97,22,27,19,29,22,27,19,29,0.1,0.1,0.1,0.1
11466,0.15789,93,27,23,24,19,27,23,24,19,0.1,0.1,0.1,0.1
11467,0.206226,115,29,20,32,34,29,20,32,34,0.1,0.1,0.1,0.1
11468,0.179252,100,22,23,29,26,22,23,29,26,0.1,0.1,0.1,0.1
11469,0.161173,91,18,29,23,21,18,29,23,21,0.1,0.1,0.1,0.1
11470,0.130395,83,27,18,15,23,27,18,15,23,0.1,0.1,0.1,0.1
11471,0.174504,102,21,29,25,27,21,29,25,27,0.1,0.1,0.1,0.1
11472,0.16858,103,27,28,22,26,27,28,22,26,0.1,0.1,0.1,0.1
11473,0.188605,115,28,30,24,33,28,30,24,33,0.1,0.1,0.1,0.1
11474,0.179897,109,28,29,21,31,28,29,21,31,0.1,0.1,0.1,0.1
11475,0.170153,103,29,22,24,28,29,22,24,28,0.1,0.1,0.1,0.1
11476,0.199071,114,23,30,29,32,23,30,29,32,0.1,0.1,0.1,0.1
11477,0.180334,110,23,29,30,28,23,29,30,28,0.1,0.1,0.1,0.1
11478,0.172994,104,27,22,25,30,27,22,25,30,0.1,0.1,0.1,0.1
11479,0.179724,110,26,29,31,24,26,29,31,24,0.1,0.1,0.1,0.1
11480,0.184337,115,32,26,27,30,32,26,27,30,0.1,0.1,0.1,0.1
11481,0.171249,106,20,30,28,28,20,30,28,28,0.1,0.1,0.1,0.1
11482,0.189278,112,29,32,25,26,29,32,25,26,0.1,0.1,0.1,0.1
11483,0.150078,94,29,21,17,27,29,21,17,27,0.1,0.1,0.1,0.1
11484,0.183343,115,29,21,32,33,29,21,32,33,0.1,0.1,0.1,0.1
11485,0.140066,89,28,19,20,22,28,19,20,22,0.1,0.1,0.1,0.1
11486,0.173653,97,22,29,18,28,22,29,18,28,0.1,0.1,0.1,0.1
11487,0.16826,92,22,23,26,21,22,23,26,21,0.1,0.1,0.1,0.1
11488,0.175477,100,27,23,21,29,27,23,21,29,0.1,0.1,0.1,0.1
11489,0.199914,103,25,26,28,24,25,26,28,24,0.1,0.1,0.1,0.1
11490,0.157278,100,23,24,25,28,23,24,25,28,0.1,0.1,0.1,0.1
11491,0.157989,102,26,28,24,24,26,28,24,24,0.1,0.1,0.1,0.1
11492,0.17154,111,28,30,25,28,28,30,25,28,0.1,0.1,0.1,0.1
11493,0.168794,106,29,26,28,23,29,26,28,23,0.1,0.1,0.1,0.1
11494,0.177812,96,14,28,25,29,14,28,25,29,0.1,0.1,0.1,0.1
11495,0.152834,94,17,28,22,27,17,28,22,27,0.1,0.1,0.1,0.1
11496,0.197267,123,27,30,31,35,27,30,31,35,0.1,0.1,0.1,0.1
11497,0.167105,104,24,28,29,23,24,28,29,23,0.1,0.1,0.1,0.1
11498,0.171375,103,29,26,20,28,29,26,20,28,0.1,0.1,0.1,0.1
11499,0.169949,105,30,18,28,29,30,18,28,29,0.1,0.1,0.1,0.1
11500,0.172766,107,31,25,24,27,31,25,24,27,0.1,0.1,0.1,0.1
11501,0.18265,105,28,23,24,30,28,23,24,30,0.1,0.1,0.1,0.1
11502,0.189931,109,33,26,22,28,33,26,22,28,0.1,0.1,0.1,0.1
11503,0.210817,116,25,28,31,32,25,28,31,32,0.1,0.1,0.1,0.1
11504,0.222845,125,35,17,36,37,35,17,36,37,0.1,0.1,0.1,0.1
11505,0.223685,121,27,29,33,32,27,29,33,32,0.1,0.1,0.1,0.1
11506,0.218643,121,28,35,31,27,28,35,31,27,0.1,0.1,0.1,0.1
11507,0.223164,119,29,31,32,27,29,31,32,27,0.1,0.1,0.1,0.1
11508,0.186063,100,29,25,27,19,29,25,27,19,0.1,0.1,0.1,0.1
11509,0.201234,108,27,28,23,30,27,28,23,30,0.1,0.1,0.1,0.1
11510,0.199598,122,30,31,32,29,30,31,32,29,0.1,0.1,0.1,0.1
11511,0.148853,93,22,23,20,28,22,23,20,28,0.1,0.1,0.1,0.1
11512,0.185822,103,24,26,30,23,24,26,30,23,0.1,0.1,0.1,0.1
11513,0.190647,108,21,25,32,30,21,25,32,30,0.1,0.1,0.1,0.1
11514,0.199558,112,26,32,29,25,26,32,29,25,0.1,0.1,0.1,0.1
11515,0.170123,96,28,17,25,26,28,17,25,26,0.1,0.1,0.1,0.1
11516,0.191555,113,21,33,31,28,21,33,31,28,0.1,0.1,0.1,0.1
11517,0.181354,100,28,25,20,27,28,25,20,27,0.1,0.1,0.1,0.1
11518,0.164892,103,28,23,33,19,28,23,33,19,0.1,0.1,0.1,0.1
11519,0.157974,99,23,20,26,30,23,20,26,30,0.1,0.1,0.1,0.1
11520,0.171484,107,24,25,27,31,24,25,27,31,0.1,0.1,0.1,0.1
11521,0.208478,121,28,30,33,30,28,30,33,30,0.1,0.1,0.1,0.1
11522,0.185795,106,24,27,24,31,24,27,24,31,0.1,0.1,0.1,0.1
11523,0.165821,94,26,21,22,25,26,21,22,25,0.1,0.1,0.1,0.1
11524,0.220071,100,23,28,31,18,23,28,31,18,0.1,0.1,0.1,0.1
11525,0.267491,100,27,21,28,24,27,21,28,24,0.1,0.1,0.1,0.1
11526,0.197233,101,21,23,29,28,21,23,29,28,0.1,0.1,0.1,0.1
