episode,ep_length,ep_env_return,ep_shaping_return,ep_final_bonus
29605,23.0,2.0,0.0,0.0
29606,25.0,0.0,0.0,0.0
29607,30.0,2.0,0.0,0.0
29608,25.0,0.0,0.0,0.0
29609,30.0,2.0,0.0,0.0
29610,29.0,2.0,0.0,0.0
29611,29.0,1.0,0.0,0.0
29612,24.0,1.0,0.0,0.0
29613,31.0,0.0,0.0,0.0
29614,21.0,1.0,0.0,0.0
29615,24.0,0.0,0.0,0.0
29616,34.0,1.0,0.0,0.0
29617,29.0,2.0,0.0,0.0
29618,24.0,3.0,0.0,0.0
29619,33.0,3.0,0.0,0.0
29620,26.0,1.0,0.0,0.0
29621,24.0,0.0,0.0,0.0
29622,27.0,0.0,0.0,0.0
29623,27.0,0.0,0.0,0.0
29624,30.0,3.0,0.0,0.0
29625,31.0,0.0,0.0,0.0
29626,24.0,1.0,0.0,0.0
29627,29.0,0.0,0.0,0.0
29628,33.0,3.0,0.0,0.0
29629,26.0,1.0,0.0,0.0
29630,33.0,3.0,0.0,0.0
29631,35.0,3.0,0.0,0.0
29632,22.0,0.0,0.0,0.0
29633,24.0,2.0,0.0,0.0
29634,27.0,0.0,0.0,0.0
29635,19.0,1.0,0.0,0.0
29636,32.0,2.0,0.0,0.0
29637,27.0,3.0,0.0,0.0
29638,31.0,0.0,0.0,0.0
29639,27.0,0.0,0.0,0.0
29640,22.0,0.0,0.0,0.0
29641,27.0,0.0,0.0,0.0
29642,31.0,1.0,0.0,0.0
29643,24.0,0.0,0.0,0.0
29644,29.0,0.0,0.0,0.0
29645,25.0,3.0,0.0,0.0
29646,23.0,1.0,0.0,0.0
29647,33.0,3.0,0.0,0.0
29648,29.0,3.0,0.0,0.0
29649,33.0,1.0,0.0,0.0
29650,29.0,0.0,0.0,0.0
29651,24.0,1.0,0.0,0.0
29652,31.0,1.0,0.0,0.0
29653,23.0,0.0,0.0,0.0
29654,25.0,1.0,0.0,0.0
29655,27.0,3.0,0.0,0.0
29656,27.0,3.0,0.0,0.0
29657,31.0,1.0,0.0,0.0
29658,27.0,3.0,0.0,0.0
29659,34.0,3.0,0.0,0.0
29660,21.0,2.0,0.0,0.0
29661,22.0,2.0,0.0,0.0
29662,26.0,2.0,0.0,0.0
29663,29.0,1.0,0.0,0.0
29664,22.0,0.0,0.0,0.0
29665,25.0,0.0,0.0,0.0
29666,33.0,0.0,0.0,0.0
29667,32.0,2.0,0.0,0.0
29668,28.0,3.0,0.0,0.0
29669,26.0,3.0,0.0,0.0
29670,33.0,1.0,0.0,0.0
29671,32.0,0.0,0.0,0.0
29672,30.0,1.0,0.0,0.0
29673,26.0,1.0,0.0,0.0
29674,23.0,2.0,0.0,0.0
29675,27.0,3.0,0.0,0.0
29676,25.0,2.0,0.0,0.0
29677,27.0,2.0,0.0,0.0
29678,32.0,2.0,0.0,0.0
29679,24.0,2.0,0.0,0.0
29680,24.0,3.0,0.0,0.0
29681,32.0,0.0,0.0,0.0
29682,31.0,3.0,0.0,0.0
29683,25.0,0.0,0.0,0.0
29684,31.0,2.0,0.0,0.0
29685,30.0,1.0,0.0,0.0
29686,24.0,1.0,0.0,0.0
29687,29.0,1.0,0.0,0.0
29688,29.0,2.0,0.0,0.0
29689,24.0,1.0,0.0,0.0
29690,25.0,2.0,0.0,0.0
29691,24.0,1.0,0.0,0.0
29692,26.0,1.0,0.0,0.0
29693,26.0,0.0,0.0,0.0
29694,28.0,1.0,0.0,0.0
29695,25.0,2.0,0.0,0.0
29696,23.0,3.0,0.0,0.0
29697,26.0,3.0,0.0,0.0
29698,31.0,2.0,0.0,0.0
29699,26.0,1.0,0.0,0.0
29700,26.0,1.0,0.0,0.0
29701,28.0,0.0,0.0,0.0
29702,24.0,1.0,0.0,0.0
29703,32.0,2.0,0.0,0.0
29704,22.0,0.0,0.0,0.0
29705,26.0,2.0,0.0,0.0
29706,27.0,2.0,0.0,0.0
29707,26.0,0.0,0.0,0.0
29708,29.0,0.0,0.0,0.0
29709,34.0,1.0,0.0,0.0
29710,32.0,2.0,0.0,0.0
29711,25.0,2.0,0.0,0.0
29712,23.0,2.0,0.0,0.0
29713,20.0,0.0,0.0,0.0
29714,25.0,1.0,0.0,0.0
29715,24.0,0.0,0.0,0.0
29716,24.0,2.0,0.0,0.0
29717,25.0,0.0,0.0,0.0
29718,28.0,3.0,0.0,0.0
29719,29.0,1.0,0.0,0.0
29720,31.0,3.0,0.0,0.0
29721,30.0,1.0,0.0,0.0
29722,31.0,2.0,0.0,0.0
29723,27.0,1.0,0.0,0.0
29724,24.0,3.0,0.0,0.0
29725,29.0,3.0,0.0,0.0
29726,24.0,0.0,0.0,0.0
29727,21.0,3.0,0.0,0.0
29728,28.0,2.0,0.0,0.0
29729,30.0,2.0,0.0,0.0
29730,20.0,1.0,0.0,0.0
29731,33.0,0.0,0.0,0.0
29732,38.0,1.0,0.0,0.0
29733,26.0,2.0,0.0,0.0
29734,25.0,2.0,0.0,0.0
29735,31.0,2.0,0.0,0.0
29736,26.0,1.0,0.0,0.0
29737,21.0,2.0,0.0,0.0
29738,26.0,3.0,0.0,0.0
29739,28.0,2.0,0.0,0.0
29740,30.0,2.0,0.0,0.0
29741,28.0,2.0,0.0,0.0
29742,25.0,0.0,0.0,0.0
29743,25.0,3.0,0.0,0.0
29744,27.0,2.0,0.0,0.0
29745,25.0,2.0,0.0,0.0
29746,26.0,2.0,0.0,0.0
29747,32.0,2.0,0.0,0.0
29748,33.0,0.0,0.0,0.0
29749,26.0,2.0,0.0,0.0
29750,27.0,2.0,0.0,0.0
29751,31.0,2.0,0.0,0.0
29752,25.0,2.0,0.0,0.0
29753,35.0,1.0,0.0,0.0
29754,26.0,3.0,0.0,0.0
29755,27.0,3.0,0.0,0.0
29756,25.0,1.0,0.0,0.0
29757,27.0,0.0,0.0,0.0
29758,26.0,2.0,0.0,0.0
29759,29.0,1.0,0.0,0.0
29760,34.0,0.0,0.0,0.0
29761,31.0,3.0,0.0,0.0
29762,31.0,0.0,0.0,0.0
29763,28.0,2.0,0.0,0.0
29764,33.0,1.0,0.0,0.0
29765,28.0,0.0,0.0,0.0
29766,29.0,0.0,0.0,0.0
29767,28.0,1.0,0.0,0.0
29768,29.0,2.0,0.0,0.0
29769,25.0,3.0,0.0,0.0
29770,26.0,1.0,0.0,0.0
29771,28.0,0.0,0.0,0.0
29772,29.0,3.0,0.0,0.0
29773,32.0,0.0,0.0,0.0
29774,25.0,0.0,0.0,0.0
29775,29.0,0.0,0.0,0.0
29776,25.0,1.0,0.0,0.0
29777,27.0,0.0,0.0,0.0
29778,33.0,3.0,0.0,0.0
29779,30.0,2.0,0.0,0.0
29780,30.0,0.0,0.0,0.0
29781,21.0,1.0,0.0,0.0
29782,26.0,2.0,0.0,0.0
29783,23.0,2.0,0.0,0.0
29784,27.0,2.0,0.0,0.0
29785,28.0,0.0,0.0,0.0
29786,30.0,2.0,0.0,0.0
29787,22.0,0.0,0.0,0.0
29788,27.0,1.0,0.0,0.0
29789,26.0,2.0,0.0,0.0
29790,27.0,2.0,0.0,0.0
29791,29.0,3.0,0.0,0.0
29792,24.0,0.0,0.0,0.0
29793,27.0,2.0,0.0,0.0
29794,24.0,1.0,0.0,0.0
29795,31.0,3.0,0.0,0.0
29796,32.0,1.0,0.0,0.0
29797,25.0,1.0,0.0,0.0
29798,25.0,2.0,0.0,0.0
29799,27.0,3.0,0.0,0.0
29800,32.0,1.0,0.0,0.0
29801,32.0,1.0,0.0,0.0
29802,28.0,2.0,0.0,0.0
29803,29.0,1.0,0.0,0.0
29804,23.0,0.0,0.0,0.0
29805,27.0,0.0,0.0,0.0
29806,24.0,3.0,0.0,0.0
29807,30.0,1.0,0.0,0.0
29808,34.0,2.0,0.0,0.0
29809,26.0,3.0,0.0,0.0
29810,21.0,0.0,0.0,0.0
29811,35.0,1.0,0.0,0.0
29812,30.0,3.0,0.0,0.0
29813,28.0,1.0,0.0,0.0
29814,23.0,0.0,0.0,0.0
29815,30.0,1.0,0.0,0.0
29816,28.0,0.0,0.0,0.0
29817,32.0,3.0,0.0,0.0
29818,29.0,0.0,0.0,0.0
29819,26.0,2.0,0.0,0.0
29820,31.0,3.0,0.0,0.0
29821,28.0,1.0,0.0,0.0
29822,28.0,1.0,0.0,0.0
29823,28.0,1.0,0.0,0.0
29824,28.0,3.0,0.0,0.0
29825,23.0,0.0,0.0,0.0
29826,27.0,1.0,0.0,0.0
29827,26.0,3.0,0.0,0.0
29828,29.0,0.0,0.0,0.0
29829,24.0,2.0,0.0,0.0
29830,30.0,1.0,0.0,0.0
29831,24.0,2.0,0.0,0.0
29832,24.0,3.0,0.0,0.0
29833,26.0,3.0,0.0,0.0
29834,22.0,1.0,0.0,0.0
29835,20.0,0.0,0.0,0.0
29836,23.0,0.0,0.0,0.0
29837,22.0,0.0,0.0,0.0
29838,27.0,0.0,0.0,0.0
29839,26.0,1.0,0.0,0.0
29840,31.0,3.0,0.0,0.0
29841,27.0,0.0,0.0,0.0
29842,28.0,1.0,0.0,0.0
29843,32.0,2.0,0.0,0.0
29844,24.0,2.0,0.0,0.0
29845,29.0,1.0,0.0,0.0
29846,28.0,0.0,0.0,0.0
29847,31.0,1.0,0.0,0.0
29848,30.0,0.0,0.0,0.0
29849,25.0,1.0,0.0,0.0
29850,29.0,1.0,0.0,0.0
29851,24.0,1.0,0.0,0.0
29852,34.0,0.0,0.0,0.0
29853,22.0,2.0,0.0,0.0
29854,28.0,1.0,0.0,0.0
29855,29.0,2.0,0.0,0.0
29856,28.0,1.0,0.0,0.0
29857,22.0,3.0,0.0,0.0
29858,26.0,0.0,0.0,0.0
29859,26.0,2.0,0.0,0.0
29860,36.0,0.0,0.0,0.0
29861,29.0,0.0,0.0,0.0
29862,26.0,3.0,0.0,0.0
29863,29.0,2.0,0.0,0.0
29864,31.0,1.0,0.0,0.0
29865,25.0,3.0,0.0,0.0
29866,30.0,1.0,0.0,0.0
29867,28.0,1.0,0.0,0.0
29868,21.0,2.0,0.0,0.0
29869,30.0,1.0,0.0,0.0
29870,26.0,0.0,0.0,0.0
29871,29.0,2.0,0.0,0.0
29872,28.0,0.0,0.0,0.0
29873,20.0,1.0,0.0,0.0
29874,31.0,3.0,0.0,0.0
29875,32.0,0.0,0.0,0.0
29876,36.0,2.0,0.0,0.0
29877,33.0,2.0,0.0,0.0
29878,32.0,3.0,0.0,0.0
29879,24.0,0.0,0.0,0.0
29880,28.0,2.0,0.0,0.0
29881,25.0,1.0,0.0,0.0
29882,24.0,0.0,0.0,0.0
29883,30.0,3.0,0.0,0.0
29884,26.0,1.0,0.0,0.0
29885,33.0,1.0,0.0,0.0
29886,27.0,2.0,0.0,0.0
29887,30.0,3.0,0.0,0.0
29888,27.0,1.0,0.0,0.0
29889,29.0,2.0,0.0,0.0
29890,25.0,2.0,0.0,0.0
29891,24.0,2.0,0.0,0.0
29892,28.0,1.0,0.0,0.0
29893,30.0,2.0,0.0,0.0
29894,30.0,3.0,0.0,0.0
29895,26.0,3.0,0.0,0.0
29896,31.0,3.0,0.0,0.0
29897,31.0,2.0,0.0,0.0
29898,26.0,2.0,0.0,0.0
29899,28.0,2.0,0.0,0.0
29900,27.0,2.0,0.0,0.0
29901,31.0,2.0,0.0,0.0
29902,35.0,2.0,0.0,0.0
29903,21.0,0.0,0.0,0.0
29904,37.0,2.0,0.0,0.0
29905,28.0,3.0,0.0,0.0
29906,26.0,1.0,0.0,0.0
29907,24.0,3.0,0.0,0.0
29908,29.0,1.0,0.0,0.0
29909,31.0,2.0,0.0,0.0
29910,30.0,0.0,0.0,0.0
29911,35.0,1.0,0.0,0.0
29912,25.0,3.0,0.0,0.0
29913,28.0,2.0,0.0,0.0
29914,23.0,2.0,0.0,0.0
29915,31.0,2.0,0.0,0.0
29916,23.0,0.0,0.0,0.0
29917,25.0,0.0,0.0,0.0
29918,24.0,2.0,0.0,0.0
29919,33.0,0.0,0.0,0.0
29920,22.0,2.0,0.0,0.0
29921,28.0,1.0,0.0,0.0
29922,24.0,2.0,0.0,0.0
29923,26.0,3.0,0.0,0.0
29924,18.0,3.0,0.0,0.0
29925,28.0,1.0,0.0,0.0
29926,19.0,2.0,0.0,0.0
29927,35.0,0.0,0.0,0.0
29928,25.0,3.0,0.0,0.0
29929,32.0,3.0,0.0,0.0
29930,30.0,3.0,0.0,0.0
29931,21.0,0.0,0.0,0.0
29932,28.0,2.0,0.0,0.0
29933,22.0,3.0,0.0,0.0
29934,30.0,1.0,0.0,0.0
29935,33.0,0.0,0.0,0.0
29936,25.0,3.0,0.0,0.0
29937,23.0,2.0,0.0,0.0
29938,21.0,1.0,0.0,0.0
29939,29.0,3.0,0.0,0.0
29940,25.0,2.0,0.0,0.0
29941,28.0,1.0,0.0,0.0
29942,30.0,0.0,0.0,0.0
29943,37.0,2.0,0.0,0.0
29944,31.0,0.0,0.0,0.0
29945,30.0,1.0,0.0,0.0
29946,25.0,3.0,0.0,0.0
29947,28.0,2.0,0.0,0.0
29948,26.0,0.0,0.0,0.0
29949,29.0,0.0,0.0,0.0
29950,30.0,3.0,0.0,0.0
29951,33.0,2.0,0.0,0.0
29952,30.0,2.0,0.0,0.0
29953,23.0,0.0,0.0,0.0
29954,31.0,1.0,0.0,0.0
29955,27.0,0.0,0.0,0.0
29956,30.0,3.0,0.0,0.0
29957,34.0,1.0,0.0,0.0
29958,29.0,1.0,0.0,0.0
29959,24.0,1.0,0.0,0.0
29960,31.0,1.0,0.0,0.0
29961,34.0,0.0,0.0,0.0
29962,27.0,1.0,0.0,0.0
29963,32.0,0.0,0.0,0.0
29964,29.0,2.0,0.0,0.0
29965,21.0,2.0,0.0,0.0
29966,29.0,0.0,0.0,0.0
29967,23.0,2.0,0.0,0.0
29968,22.0,3.0,0.0,0.0
29969,35.0,3.0,0.0,0.0
29970,24.0,2.0,0.0,0.0
29971,26.0,1.0,0.0,0.0
29972,22.0,0.0,0.0,0.0
29973,25.0,3.0,0.0,0.0
29974,29.0,2.0,0.0,0.0
29975,25.0,3.0,0.0,0.0
29976,28.0,3.0,0.0,0.0
29977,23.0,2.0,0.0,0.0
29978,27.0,2.0,0.0,0.0
29979,23.0,3.0,0.0,0.0
29980,29.0,0.0,0.0,0.0
29981,39.0,2.0,0.0,0.0
29982,25.0,1.0,0.0,0.0
29983,28.0,2.0,0.0,0.0
29984,29.0,2.0,0.0,0.0
29985,28.0,1.0,0.0,0.0
29986,34.0,2.0,0.0,0.0
29987,29.0,3.0,0.0,0.0
29988,32.0,0.0,0.0,0.0
29989,32.0,0.0,0.0,0.0
29990,28.0,2.0,0.0,0.0
29991,20.0,1.0,0.0,0.0
29992,29.0,1.0,0.0,0.0
29993,26.0,1.0,0.0,0.0
29994,28.0,0.0,0.0,0.0
29995,28.0,3.0,0.0,0.0
29996,32.0,1.0,0.0,0.0
29997,29.0,1.0,0.0,0.0
29998,23.0,1.0,0.0,0.0
29999,28.0,1.0,0.0,0.0
30000,26.0,0.0,0.0,0.0
30001,29.0,1.0,0.0,0.0
30002,28.0,2.0,0.0,0.0
30003,27.0,3.0,0.0,0.0
30004,31.0,0.0,0.0,0.0
30005,27.0,0.0,0.0,0.0
30006,25.0,1.0,0.0,0.0
30007,25.0,3.0,0.0,0.0
30008,22.0,2.0,0.0,0.0
30009,25.0,0.0,0.0,0.0
30010,32.0,3.0,0.0,0.0
30011,35.0,1.0,0.0,0.0
30012,33.0,2.0,0.0,0.0
30013,24.0,3.0,0.0,0.0
30014,24.0,0.0,0.0,0.0
30015,27.0,3.0,0.0,0.0
30016,28.0,1.0,0.0,0.0
30017,27.0,2.0,0.0,0.0
30018,32.0,2.0,0.0,0.0
30019,22.0,2.0,0.0,0.0
30020,28.0,2.0,0.0,0.0
30021,26.0,3.0,0.0,0.0
30022,33.0,1.0,0.0,0.0
30023,31.0,1.0,0.0,0.0
30024,28.0,0.0,0.0,0.0
30025,29.0,1.0,0.0,0.0
30026,28.0,1.0,0.0,0.0
30027,21.0,1.0,0.0,0.0
30028,26.0,0.0,0.0,0.0
30029,23.0,2.0,0.0,0.0
30030,25.0,1.0,0.0,0.0
30031,23.0,0.0,0.0,0.0
30032,28.0,0.0,0.0,0.0
30033,26.0,1.0,0.0,0.0
30034,22.0,1.0,0.0,0.0
30035,31.0,2.0,0.0,0.0
30036,25.0,0.0,0.0,0.0
30037,25.0,1.0,0.0,0.0
30038,23.0,0.0,0.0,0.0
30039,27.0,2.0,0.0,0.0
30040,30.0,1.0,0.0,0.0
30041,32.0,0.0,0.0,0.0
30042,23.0,2.0,0.0,0.0
30043,23.0,3.0,0.0,0.0
30044,26.0,1.0,0.0,0.0
30045,27.0,3.0,0.0,0.0
30046,29.0,2.0,0.0,0.0
30047,31.0,1.0,0.0,0.0
30048,22.0,1.0,0.0,0.0
30049,24.0,0.0,0.0,0.0
30050,29.0,3.0,0.0,0.0
30051,27.0,3.0,0.0,0.0
30052,29.0,1.0,0.0,0.0
30053,28.0,0.0,0.0,0.0
30054,25.0,2.0,0.0,0.0
30055,25.0,2.0,0.0,0.0
30056,29.0,3.0,0.0,0.0
30057,31.0,0.0,0.0,0.0
30058,27.0,2.0,0.0,0.0
30059,29.0,2.0,0.0,0.0
30060,30.0,1.0,0.0,0.0
30061,26.0,3.0,0.0,0.0
30062,30.0,0.0,0.0,0.0
30063,32.0,2.0,0.0,0.0
30064,22.0,2.0,0.0,0.0
30065,24.0,2.0,0.0,0.0
30066,24.0,2.0,0.0,0.0
30067,26.0,3.0,0.0,0.0
30068,26.0,0.0,0.0,0.0
30069,29.0,0.0,0.0,0.0
30070,26.0,1.0,0.0,0.0
30071,27.0,3.0,0.0,0.0
30072,31.0,2.0,0.0,0.0
30073,28.0,1.0,0.0,0.0
30074,23.0,0.0,0.0,0.0
30075,27.0,0.0,0.0,0.0
30076,29.0,2.0,0.0,0.0
30077,32.0,0.0,0.0,0.0
30078,28.0,2.0,0.0,0.0
30079,31.0,1.0,0.0,0.0
30080,30.0,0.0,0.0,0.0
30081,30.0,1.0,0.0,0.0
30082,28.0,3.0,0.0,0.0
30083,26.0,2.0,0.0,0.0
30084,24.0,0.0,0.0,0.0
30085,20.0,3.0,0.0,0.0
30086,30.0,1.0,0.0,0.0
30087,26.0,3.0,0.0,0.0
30088,34.0,1.0,0.0,0.0
30089,30.0,0.0,0.0,0.0
30090,24.0,2.0,0.0,0.0
30091,29.0,2.0,0.0,0.0
30092,22.0,0.0,0.0,0.0
30093,29.0,0.0,0.0,0.0
30094,32.0,3.0,0.0,0.0
30095,28.0,2.0,0.0,0.0
30096,18.0,3.0,0.0,0.0
30097,28.0,3.0,0.0,0.0
30098,28.0,3.0,0.0,0.0
30099,23.0,0.0,0.0,0.0
30100,28.0,0.0,0.0,0.0
30101,31.0,1.0,0.0,0.0
30102,27.0,1.0,0.0,0.0
30103,27.0,3.0,0.0,0.0
30104,34.0,0.0,0.0,0.0
30105,30.0,0.0,0.0,0.0
30106,29.0,0.0,0.0,0.0
30107,24.0,0.0,0.0,0.0
30108,31.0,3.0,0.0,0.0
30109,27.0,2.0,0.0,0.0
30110,25.0,0.0,0.0,0.0
30111,18.0,1.0,0.0,0.0
30112,33.0,1.0,0.0,0.0
30113,28.0,0.0,0.0,0.0
30114,28.0,2.0,0.0,0.0
30115,25.0,1.0,0.0,0.0
30116,29.0,1.0,0.0,0.0
30117,29.0,1.0,0.0,0.0
30118,30.0,1.0,0.0,0.0
30119,31.0,0.0,0.0,0.0
30120,23.0,3.0,0.0,0.0
30121,25.0,0.0,0.0,0.0
30122,25.0,3.0,0.0,0.0
30123,28.0,2.0,0.0,0.0
30124,31.0,3.0,0.0,0.0
30125,27.0,3.0,0.0,0.0
30126,31.0,1.0,0.0,0.0
30127,27.0,1.0,0.0,0.0
30128,28.0,2.0,0.0,0.0
30129,32.0,0.0,0.0,0.0
30130,22.0,3.0,0.0,0.0
30131,27.0,3.0,0.0,0.0
30132,28.0,0.0,0.0,0.0
30133,21.0,0.0,0.0,0.0
30134,23.0,0.0,0.0,0.0
30135,26.0,0.0,0.0,0.0
30136,31.0,0.0,0.0,0.0
30137,25.0,3.0,0.0,0.0
30138,18.0,0.0,0.0,0.0
30139,31.0,1.0,0.0,0.0
30140,25.0,2.0,0.0,0.0
30141,28.0,0.0,0.0,0.0
30142,30.0,1.0,0.0,0.0
30143,33.0,2.0,0.0,0.0
30144,25.0,2.0,0.0,0.0
30145,20.0,0.0,0.0,0.0
30146,28.0,3.0,0.0,0.0
30147,23.0,3.0,0.0,0.0
30148,27.0,0.0,0.0,0.0
30149,28.0,0.0,0.0,0.0
30150,25.0,2.0,0.0,0.0
30151,23.0,2.0,0.0,0.0
30152,31.0,3.0,0.0,0.0
30153,29.0,2.0,0.0,0.0
30154,23.0,1.0,0.0,0.0
30155,34.0,0.0,0.0,0.0
30156,28.0,1.0,0.0,0.0
30157,22.0,0.0,0.0,0.0
30158,31.0,3.0,0.0,0.0
30159,23.0,1.0,0.0,0.0
30160,28.0,3.0,0.0,0.0
30161,29.0,0.0,0.0,0.0
30162,31.0,3.0,0.0,0.0
30163,25.0,1.0,0.0,0.0
30164,24.0,1.0,0.0,0.0
30165,32.0,2.0,0.0,0.0
30166,30.0,0.0,0.0,0.0
30167,34.0,3.0,0.0,0.0
30168,33.0,3.0,0.0,0.0
30169,27.0,2.0,0.0,0.0
30170,28.0,3.0,0.0,0.0
30171,30.0,0.0,0.0,0.0
30172,32.0,1.0,0.0,0.0
30173,27.0,2.0,0.0,0.0
30174,27.0,3.0,0.0,0.0
30175,28.0,0.0,0.0,0.0
30176,28.0,1.0,0.0,0.0
30177,29.0,0.0,0.0,0.0
30178,26.0,3.0,0.0,0.0
30179,33.0,2.0,0.0,0.0
30180,25.0,1.0,0.0,0.0
30181,21.0,0.0,0.0,0.0
30182,26.0,0.0,0.0,0.0
30183,24.0,1.0,0.0,0.0
30184,35.0,0.0,0.0,0.0
30185,23.0,3.0,0.0,0.0
30186,31.0,1.0,0.0,0.0
30187,27.0,1.0,0.0,0.0
30188,28.0,2.0,0.0,0.0
30189,25.0,2.0,0.0,0.0
30190,31.0,3.0,0.0,0.0
30191,28.0,1.0,0.0,0.0
30192,24.0,3.0,0.0,0.0
30193,26.0,1.0,0.0,0.0
30194,28.0,2.0,0.0,0.0
30195,30.0,0.0,0.0,0.0
30196,23.0,3.0,0.0,0.0
30197,23.0,3.0,0.0,0.0
30198,23.0,0.0,0.0,0.0
30199,29.0,1.0,0.0,0.0
30200,25.0,0.0,0.0,0.0
30201,26.0,1.0,0.0,0.0
30202,28.0,3.0,0.0,0.0
30203,27.0,1.0,0.0,0.0
30204,25.0,0.0,0.0,0.0
30205,30.0,1.0,0.0,0.0
30206,36.0,1.0,0.0,0.0
30207,26.0,3.0,0.0,0.0
30208,31.0,3.0,0.0,0.0
30209,31.0,3.0,0.0,0.0
30210,26.0,3.0,0.0,0.0
30211,25.0,0.0,0.0,0.0
30212,29.0,3.0,0.0,0.0
30213,21.0,1.0,0.0,0.0
30214,30.0,2.0,0.0,0.0
30215,29.0,1.0,0.0,0.0
30216,23.0,1.0,0.0,0.0
30217,33.0,3.0,0.0,0.0
30218,27.0,2.0,0.0,0.0
30219,29.0,1.0,0.0,0.0
30220,31.0,3.0,0.0,0.0
30221,29.0,0.0,0.0,0.0
30222,31.0,2.0,0.0,0.0
30223,29.0,0.0,0.0,0.0
30224,27.0,0.0,0.0,0.0
30225,26.0,1.0,0.0,0.0
30226,32.0,1.0,0.0,0.0
30227,27.0,3.0,0.0,0.0
30228,21.0,0.0,0.0,0.0
30229,29.0,3.0,0.0,0.0
30230,26.0,3.0,0.0,0.0
30231,27.0,1.0,0.0,0.0
30232,25.0,2.0,0.0,0.0
30233,27.0,0.0,0.0,0.0
30234,29.0,1.0,0.0,0.0
30235,24.0,2.0,0.0,0.0
30236,27.0,2.0,0.0,0.0
30237,27.0,3.0,0.0,0.0
30238,20.0,2.0,0.0,0.0
30239,24.0,2.0,0.0,0.0
30240,30.0,0.0,0.0,0.0
30241,28.0,2.0,0.0,0.0
30242,29.0,3.0,0.0,0.0
30243,25.0,1.0,0.0,0.0
30244,31.0,2.0,0.0,0.0
30245,28.0,2.0,0.0,0.0
30246,25.0,2.0,0.0,0.0
30247,24.0,2.0,0.0,0.0
30248,21.0,1.0,0.0,0.0
30249,28.0,2.0,0.0,0.0
30250,32.0,0.0,0.0,0.0
30251,34.0,0.0,0.0,0.0
30252,24.0,2.0,0.0,0.0
30253,30.0,3.0,0.0,0.0
30254,29.0,2.0,0.0,0.0
30255,36.0,1.0,0.0,0.0
30256,33.0,2.0,0.0,0.0
30257,23.0,1.0,0.0,0.0
30258,33.0,1.0,0.0,0.0
30259,33.0,1.0,0.0,0.0
30260,26.0,2.0,0.0,0.0
30261,26.0,1.0,0.0,0.0
30262,27.0,3.0,0.0,0.0
30263,27.0,1.0,0.0,0.0
30264,26.0,0.0,0.0,0.0
30265,32.0,1.0,0.0,0.0
30266,29.0,1.0,0.0,0.0
30267,28.0,0.0,0.0,0.0
30268,25.0,0.0,0.0,0.0
30269,27.0,3.0,0.0,0.0
30270,27.0,1.0,0.0,0.0
30271,30.0,3.0,0.0,0.0
30272,24.0,3.0,0.0,0.0
30273,28.0,2.0,0.0,0.0
30274,22.0,3.0,0.0,0.0
30275,24.0,1.0,0.0,0.0
30276,19.0,1.0,0.0,0.0
30277,21.0,2.0,0.0,0.0
30278,27.0,1.0,0.0,0.0
30279,29.0,0.0,0.0,0.0
30280,30.0,0.0,0.0,0.0
30281,31.0,3.0,0.0,0.0
30282,29.0,1.0,0.0,0.0
30283,30.0,2.0,0.0,0.0
30284,26.0,0.0,0.0,0.0
30285,29.0,1.0,0.0,0.0
30286,33.0,3.0,0.0,0.0
30287,29.0,1.0,0.0,0.0
30288,27.0,3.0,0.0,0.0
30289,28.0,2.0,0.0,0.0
30290,31.0,1.0,0.0,0.0
30291,24.0,3.0,0.0,0.0
30292,31.0,1.0,0.0,0.0
30293,30.0,3.0,0.0,0.0
30294,25.0,0.0,0.0,0.0
30295,29.0,2.0,0.0,0.0
30296,27.0,2.0,0.0,0.0
30297,24.0,2.0,0.0,0.0
30298,22.0,3.0,0.0,0.0
30299,28.0,0.0,0.0,0.0
30300,28.0,3.0,0.0,0.0
30301,27.0,3.0,0.0,0.0
30302,30.0,1.0,0.0,0.0
30303,24.0,0.0,0.0,0.0
30304,21.0,2.0,0.0,0.0
30305,24.0,0.0,0.0,0.0
30306,28.0,0.0,0.0,0.0
30307,29.0,2.0,0.0,0.0
30308,28.0,0.0,0.0,0.0
30309,32.0,0.0,0.0,0.0
30310,34.0,2.0,0.0,0.0
30311,33.0,2.0,0.0,0.0
30312,21.0,2.0,0.0,0.0
30313,27.0,0.0,0.0,0.0
30314,23.0,0.0,0.0,0.0
30315,29.0,0.0,0.0,0.0
30316,27.0,0.0,0.0,0.0
30317,26.0,1.0,0.0,0.0
30318,26.0,3.0,0.0,0.0
30319,36.0,0.0,0.0,0.0
30320,28.0,0.0,0.0,0.0
30321,25.0,0.0,0.0,0.0
30322,25.0,3.0,0.0,0.0
30323,23.0,0.0,0.0,0.0
30324,28.0,2.0,0.0,0.0
30325,25.0,1.0,0.0,0.0
30326,32.0,3.0,0.0,0.0
30327,20.0,0.0,0.0,0.0
30328,27.0,3.0,0.0,0.0
30329,27.0,3.0,0.0,0.0
30330,31.0,0.0,0.0,0.0
30331,22.0,3.0,0.0,0.0
30332,20.0,3.0,0.0,0.0
30333,31.0,0.0,0.0,0.0
30334,28.0,0.0,0.0,0.0
30335,31.0,1.0,0.0,0.0
30336,28.0,3.0,0.0,0.0
30337,31.0,2.0,0.0,0.0
30338,24.0,0.0,0.0,0.0
30339,27.0,0.0,0.0,0.0
