episode,ep_length,ep_env_return_p0,ep_shaping_return_p0,ep_final_bonus_p0,ep_env_return_avg,ep_shaping_return_avg,ep_final_bonus_avg,epsilon
395,71.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
396,91.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
397,91.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
398,91.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
399,98.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
400,95.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
401,86.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
402,104.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
403,100.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
404,89.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
405,78.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
406,87.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
407,78.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
408,87.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
409,82.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
410,78.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
411,80.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
412,93.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
413,88.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
414,78.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
415,87.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
416,95.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
417,76.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
418,91.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
419,99.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
420,94.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
421,78.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
422,89.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
423,92.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
424,94.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
425,83.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
426,74.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
427,82.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
428,90.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
429,84.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
430,79.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
431,91.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
432,86.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
433,77.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
434,85.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
435,89.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
436,73.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
437,89.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
438,89.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
439,83.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
440,96.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
441,82.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
442,88.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
443,86.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
444,81.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
445,84.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
446,83.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
447,83.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
448,87.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
449,89.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
450,77.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
451,77.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
452,80.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
453,81.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
454,89.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
455,79.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
456,85.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
457,88.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
458,99.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
459,86.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
460,85.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
461,80.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
462,89.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
463,82.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
464,85.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
465,98.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
466,78.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
467,93.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
468,85.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
469,70.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
470,77.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
471,84.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
472,79.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
473,116.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
474,92.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
475,97.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
476,76.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
477,80.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
478,82.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
479,90.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
480,76.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
481,87.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
482,72.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
483,87.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
484,75.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
485,82.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
486,87.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
487,76.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
488,79.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
489,72.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
490,88.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
491,66.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
492,85.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
493,82.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
494,84.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
495,77.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
496,76.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
497,83.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
498,89.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
499,87.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
500,82.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
501,86.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
502,92.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
503,82.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
504,75.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
505,80.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
506,82.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
507,98.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
508,89.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
509,77.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
510,74.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
511,92.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
512,78.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
513,103.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
514,80.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
515,90.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
