episode,ep_length,ep_env_return
3821,85.0,0.0
3822,77.0,0.0
3823,67.0,0.0
3824,75.0,2.0
3825,79.0,0.0
3826,79.0,1.0
3827,65.0,3.0
3828,81.0,0.0
3829,63.0,0.0
3830,68.0,2.0
3831,86.0,3.0
3832,77.0,3.0
3833,75.0,0.0
3834,77.0,3.0
3835,83.0,3.0
3836,79.0,1.0
3837,76.0,2.0
3838,79.0,2.0
3839,80.0,3.0
3840,77.0,0.0
3840,,
3841,59.0,0.0
3842,78.0,1.0
3843,85.0,2.0
3844,82.0,3.0
3845,77.0,1.0
3846,59.0,3.0
3847,67.0,0.0
3848,86.0,3.0
3849,77.0,1.0
3850,79.0,3.0
3851,74.0,0.0
3852,81.0,1.0
3853,77.0,3.0
3854,84.0,0.0
3855,83.0,0.0
3856,87.0,0.0
3857,81.0,3.0
3858,89.0,1.0
3859,77.0,1.0
3860,74.0,3.0
3860,,
3861,74.0,0.0
3862,66.0,3.0
3863,83.0,0.0
3864,76.0,3.0
3865,85.0,2.0
3866,94.0,0.0
3867,76.0,0.0
3868,80.0,1.0
3869,86.0,2.0
3870,78.0,2.0
3871,79.0,2.0
3872,77.0,2.0
3873,85.0,1.0
3874,80.0,0.0
3875,76.0,3.0
3876,66.0,1.0
3877,73.0,3.0
3878,76.0,1.0
3879,76.0,2.0
3880,70.0,0.0
3880,,
3881,81.0,2.0
3882,81.0,1.0
3883,85.0,3.0
3884,84.0,0.0
3885,67.0,2.0
3886,65.0,1.0
3887,76.0,0.0
3888,73.0,0.0
3889,66.0,0.0
3890,74.0,1.0
3891,77.0,3.0
3892,72.0,1.0
3893,64.0,1.0
3894,88.0,0.0
3895,81.0,1.0
3896,76.0,2.0
3897,78.0,3.0
3898,85.0,1.0
3899,77.0,3.0
3900,73.0,3.0
3900,,
3901,86.0,2.0
3902,67.0,0.0
3903,79.0,2.0
3904,67.0,2.0
3905,92.0,1.0
3906,93.0,0.0
3907,78.0,0.0
3908,75.0,3.0
3909,86.0,3.0
3910,75.0,0.0
3911,83.0,1.0
3912,75.0,3.0
3913,74.0,1.0
3914,85.0,3.0
3915,74.0,0.0
3916,79.0,2.0
3917,86.0,3.0
3918,85.0,1.0
3919,65.0,1.0
3920,73.0,0.0
3920,,
3921,74.0,2.0
3922,71.0,1.0
3923,75.0,2.0
3924,75.0,1.0
3925,75.0,0.0
3926,70.0,0.0
3927,76.0,0.0
3928,82.0,3.0
3929,74.0,1.0
3930,79.0,3.0
3931,80.0,3.0
3932,71.0,0.0
3933,71.0,3.0
3934,81.0,3.0
3935,70.0,0.0
3936,75.0,1.0
3937,88.0,0.0
3938,81.0,1.0
3939,66.0,3.0
3940,70.0,0.0
3940,,
3941,87.0,3.0
3942,78.0,0.0
3943,79.0,1.0
3944,89.0,1.0
3945,84.0,2.0
3946,85.0,3.0
3947,70.0,2.0
3948,70.0,3.0
3949,76.0,2.0
3950,74.0,2.0
3951,83.0,0.0
3952,68.0,1.0
3953,88.0,2.0
3954,81.0,2.0
3955,87.0,1.0
3956,76.0,1.0
3957,67.0,3.0
3958,76.0,0.0
3959,77.0,3.0
3960,83.0,1.0
3960,,
3961,84.0,2.0
3962,84.0,0.0
3963,84.0,2.0
3964,83.0,2.0
3965,70.0,1.0
3966,76.0,2.0
3967,82.0,1.0
3968,84.0,3.0
3969,88.0,3.0
3970,88.0,2.0
3971,81.0,1.0
3972,88.0,2.0
3973,67.0,3.0
3974,90.0,0.0
3975,82.0,2.0
3976,73.0,3.0
3977,71.0,0.0
3978,75.0,3.0
3979,81.0,3.0
3980,84.0,3.0
3980,,
3981,70.0,3.0
3982,86.0,0.0
3983,78.0,1.0
3984,61.0,0.0
3985,84.0,1.0
3986,83.0,1.0
3987,74.0,0.0
3988,73.0,2.0
3989,86.0,2.0
3990,82.0,1.0
3991,78.0,1.0
3992,84.0,3.0
3993,82.0,3.0
3994,85.0,1.0
3995,90.0,2.0
3996,78.0,2.0
3997,72.0,2.0
3998,72.0,2.0
3999,76.0,2.0
4000,70.0,2.0
4000,,
4001,79.0,3.0
4002,82.0,2.0
4003,85.0,2.0
4004,65.0,2.0
4005,84.0,1.0
4006,77.0,0.0
4007,68.0,0.0
4008,74.0,0.0
4009,78.0,3.0
4010,77.0,3.0
4011,82.0,1.0
4012,89.0,1.0
4013,73.0,3.0
4014,64.0,1.0
4015,71.0,0.0
4016,77.0,0.0
4017,71.0,1.0
4018,74.0,1.0
4019,65.0,2.0
4020,82.0,2.0
4020,,
4021,79.0,3.0
4022,86.0,3.0
4023,70.0,3.0
4024,77.0,0.0
4025,71.0,3.0
4026,75.0,1.0
4027,86.0,1.0
4028,62.0,3.0
4029,82.0,0.0
4030,66.0,3.0
4031,75.0,3.0
4032,76.0,0.0
4033,82.0,1.0
4034,81.0,0.0
4035,67.0,0.0
4036,62.0,0.0
4037,75.0,0.0
4038,84.0,2.0
4039,72.0,2.0
4040,81.0,1.0
4040,,
4041,76.0,3.0
4042,91.0,0.0
4043,90.0,2.0
4044,88.0,3.0
4045,82.0,0.0
4046,79.0,1.0
4047,76.0,3.0
4048,78.0,1.0
4049,77.0,3.0
4050,68.0,2.0
4051,86.0,3.0
4052,80.0,0.0
4053,72.0,3.0
4054,90.0,1.0
4055,60.0,2.0
4056,84.0,1.0
4057,70.0,2.0
4058,71.0,0.0
4059,80.0,0.0
4060,94.0,0.0
4060,,
4061,77.0,2.0
4062,81.0,1.0
4063,84.0,1.0
4064,82.0,0.0
4065,79.0,2.0
4066,76.0,1.0
4067,83.0,1.0
4068,72.0,1.0
4069,84.0,0.0
4070,75.0,3.0
4071,80.0,1.0
4072,71.0,3.0
4073,69.0,1.0
4074,75.0,2.0
4075,84.0,0.0
4076,80.0,0.0
4077,87.0,2.0
4078,84.0,1.0
4079,80.0,3.0
4080,75.0,2.0
4080,,
4081,87.0,0.0
4082,82.0,2.0
4083,79.0,3.0
4084,73.0,3.0
4085,87.0,1.0
4086,74.0,2.0
4087,69.0,3.0
4088,84.0,2.0
4089,87.0,2.0
4090,71.0,0.0
4091,85.0,2.0
4092,83.0,0.0
4093,74.0,3.0
4094,74.0,3.0
4095,71.0,0.0
4096,67.0,2.0
4097,70.0,3.0
4098,72.0,0.0
4099,77.0,0.0
4100,73.0,3.0
4100,,
4101,79.0,3.0
4102,69.0,1.0
4103,70.0,0.0
4104,73.0,0.0
4105,68.0,2.0
4106,79.0,0.0
4107,74.0,3.0
4108,79.0,1.0
4109,70.0,3.0
4110,81.0,1.0
4111,79.0,1.0
4112,72.0,1.0
4113,83.0,1.0
4114,72.0,1.0
4115,78.0,2.0
4116,85.0,3.0
4117,96.0,0.0
4118,80.0,3.0
4119,81.0,2.0
4120,87.0,1.0
4120,,
4121,81.0,1.0
4122,86.0,2.0
4123,75.0,3.0
4124,78.0,3.0
4125,88.0,0.0
4126,81.0,0.0
4127,76.0,1.0
4128,93.0,1.0
4129,77.0,2.0
4130,93.0,0.0
4131,75.0,2.0
4132,83.0,1.0
4133,73.0,3.0
4134,74.0,1.0
4135,77.0,1.0
4136,85.0,2.0
4137,71.0,2.0
4138,68.0,1.0
4139,75.0,3.0
4140,84.0,3.0
4140,,
4141,85.0,1.0
4142,79.0,3.0
4143,67.0,2.0
4144,85.0,3.0
4145,84.0,3.0
4146,72.0,2.0
4147,78.0,2.0
4148,84.0,1.0
4149,78.0,2.0
4150,59.0,0.0
4151,83.0,2.0
4152,81.0,2.0
4153,80.0,1.0
4154,80.0,2.0
4155,94.0,0.0
4156,83.0,2.0
4157,71.0,1.0
4158,86.0,2.0
4159,87.0,2.0
4160,80.0,1.0
4160,,
4161,83.0,1.0
4162,77.0,0.0
4163,71.0,2.0
4164,85.0,0.0
4165,79.0,0.0
4166,70.0,0.0
4167,84.0,0.0
4168,81.0,0.0
4169,77.0,0.0
4170,74.0,0.0
4171,81.0,3.0
4172,76.0,3.0
4173,78.0,1.0
4174,77.0,2.0
4175,83.0,0.0
4176,81.0,2.0
4177,87.0,2.0
4178,89.0,0.0
4179,69.0,1.0
4180,77.0,3.0
4180,,
4181,83.0,0.0
4182,77.0,2.0
4183,72.0,3.0
4184,80.0,1.0
4185,72.0,1.0
4186,80.0,2.0
4187,70.0,2.0
4188,73.0,1.0
4189,78.0,0.0
4190,77.0,0.0
4191,87.0,2.0
4192,73.0,1.0
4193,67.0,0.0
4194,77.0,2.0
4195,87.0,1.0
4196,78.0,1.0
4197,81.0,3.0
4198,87.0,1.0
4199,79.0,2.0
4200,81.0,2.0
4200,,
4201,71.0,2.0
4202,88.0,0.0
4203,80.0,3.0
4204,71.0,1.0
4205,79.0,0.0
4206,68.0,3.0
4207,85.0,3.0
4208,73.0,0.0
4209,71.0,1.0
4210,75.0,1.0
4211,95.0,1.0
4212,85.0,2.0
4213,75.0,2.0
4214,88.0,2.0
4215,84.0,2.0
4216,88.0,0.0
4217,75.0,2.0
4218,84.0,0.0
4219,78.0,0.0
4220,81.0,3.0
4220,,
4221,77.0,2.0
4222,72.0,0.0
4223,88.0,1.0
4224,74.0,1.0
4225,71.0,2.0
4226,70.0,0.0
4227,78.0,0.0
4228,89.0,2.0
4229,75.0,0.0
4230,68.0,0.0
4231,70.0,3.0
4232,74.0,2.0
4233,89.0,2.0
4234,74.0,0.0
4235,80.0,2.0
4236,83.0,1.0
4237,82.0,1.0
4238,73.0,0.0
4239,77.0,3.0
4240,79.0,1.0
4240,,
4241,88.0,0.0
4242,82.0,3.0
4243,86.0,0.0
4244,74.0,3.0
4245,86.0,2.0
4246,78.0,2.0
4247,90.0,3.0
4248,75.0,1.0
4249,89.0,2.0
4250,79.0,3.0
4251,72.0,1.0
4252,71.0,1.0
4253,79.0,1.0
4254,94.0,2.0
4255,86.0,0.0
4256,72.0,3.0
4257,76.0,3.0
4258,72.0,1.0
4259,76.0,3.0
4260,80.0,2.0
4260,,
4261,89.0,3.0
4262,77.0,2.0
4263,86.0,1.0
4264,77.0,0.0
4265,80.0,3.0
4266,75.0,3.0
4267,87.0,0.0
4268,79.0,1.0
4269,75.0,1.0
4270,88.0,1.0
4271,78.0,2.0
4272,72.0,0.0
4273,80.0,3.0
4274,76.0,0.0
4275,85.0,1.0
4276,79.0,3.0
4277,69.0,3.0
4278,81.0,3.0
4279,94.0,1.0
4280,74.0,2.0
4280,,
4281,73.0,0.0
4282,83.0,3.0
4283,83.0,2.0
4284,82.0,1.0
4285,87.0,1.0
4286,74.0,1.0
4287,80.0,0.0
4288,85.0,0.0
4289,79.0,2.0
4290,72.0,3.0
4291,77.0,0.0
4292,85.0,0.0
4293,97.0,0.0
4294,67.0,3.0
4295,78.0,1.0
4296,85.0,1.0
4297,90.0,3.0
4298,73.0,1.0
4299,85.0,3.0
4300,90.0,1.0
4300,,
4301,68.0,1.0
4302,86.0,0.0
4303,87.0,0.0
4304,87.0,3.0
4305,93.0,3.0
4306,86.0,2.0
4307,84.0,2.0
4308,75.0,0.0
4309,76.0,1.0
4310,74.0,2.0
4311,72.0,3.0
4312,76.0,0.0
4313,71.0,1.0
4314,74.0,1.0
4315,87.0,0.0
4316,81.0,1.0
4317,71.0,0.0
4318,72.0,3.0
4319,78.0,0.0
4320,83.0,1.0
4320,,
4321,80.0,3.0
4322,75.0,3.0
4323,67.0,2.0
4324,84.0,2.0
4325,84.0,3.0
4326,79.0,0.0
4327,75.0,2.0
4328,79.0,3.0
4329,74.0,0.0
4330,68.0,0.0
4331,84.0,0.0
4332,84.0,3.0
4333,77.0,1.0
4334,79.0,1.0
4335,76.0,0.0
4336,86.0,3.0
4337,88.0,1.0
4338,88.0,0.0
4339,82.0,3.0
4340,89.0,1.0
4340,,
4341,80.0,3.0
4342,97.0,0.0
4343,82.0,2.0
4344,89.0,3.0
4345,79.0,3.0
4346,78.0,2.0
4347,82.0,2.0
4348,82.0,3.0
4349,75.0,3.0
4350,78.0,3.0
4351,78.0,1.0
4352,64.0,1.0
4353,79.0,2.0
4354,78.0,0.0
4355,71.0,3.0
4356,89.0,2.0
4357,77.0,0.0
4358,76.0,2.0
4359,86.0,2.0
4360,72.0,0.0
4360,,
4361,81.0,1.0
4362,81.0,0.0
4363,83.0,0.0
4364,74.0,2.0
4365,88.0,2.0
4366,74.0,2.0
4367,66.0,1.0
4368,78.0,1.0
4369,88.0,1.0
4370,92.0,0.0
4371,83.0,2.0
4372,84.0,1.0
4373,87.0,3.0
4374,85.0,0.0
4375,68.0,1.0
4376,75.0,3.0
4377,92.0,3.0
4378,80.0,1.0
4379,74.0,2.0
4380,78.0,0.0
4380,,
4381,76.0,2.0
4382,98.0,2.0
4383,67.0,2.0
4384,77.0,0.0
4385,83.0,1.0
4386,87.0,1.0
4387,74.0,2.0
4388,72.0,3.0
4389,87.0,1.0
4390,76.0,2.0
4391,94.0,1.0
4392,83.0,1.0
4393,75.0,2.0
4394,82.0,0.0
4395,84.0,2.0
4396,77.0,0.0
4397,92.0,3.0
4398,70.0,0.0
4399,84.0,1.0
4400,83.0,2.0
4400,,
4401,80.0,2.0
4402,81.0,3.0
4403,69.0,2.0
4404,84.0,1.0
4405,77.0,1.0
4406,88.0,1.0
4407,78.0,1.0
4408,86.0,1.0
4409,74.0,0.0
4410,79.0,2.0
4411,84.0,1.0
4412,65.0,0.0
4413,74.0,2.0
4414,83.0,0.0
4415,71.0,2.0
4416,85.0,1.0
4417,85.0,1.0
4418,79.0,2.0
4419,83.0,1.0
4420,80.0,3.0
4420,,
4421,95.0,0.0
4422,83.0,2.0
4423,93.0,3.0
4424,76.0,1.0
4425,86.0,2.0
4426,86.0,2.0
4427,84.0,1.0
4428,89.0,3.0
4429,68.0,2.0
4430,81.0,3.0
4431,78.0,0.0
4432,76.0,0.0
4433,84.0,1.0
4434,77.0,1.0
4435,81.0,2.0
4436,94.0,2.0
4437,80.0,3.0
4438,84.0,1.0
4439,89.0,1.0
4440,84.0,1.0
4440,,
4441,74.0,2.0
4442,87.0,2.0
4443,85.0,2.0
4444,76.0,1.0
4445,70.0,2.0
4446,77.0,0.0
4447,91.0,3.0
4448,69.0,1.0
4449,85.0,0.0
4450,73.0,2.0
4451,84.0,0.0
4452,74.0,2.0
4453,89.0,2.0
4454,88.0,3.0
4455,84.0,3.0
4456,66.0,0.0
4457,70.0,1.0
4458,81.0,2.0
4459,86.0,3.0
4460,84.0,2.0
4460,,
4461,71.0,3.0
4462,79.0,3.0
4463,83.0,2.0
4464,85.0,3.0
4465,80.0,2.0
4466,75.0,0.0
4467,72.0,1.0
4468,71.0,3.0
4469,64.0,3.0
4470,75.0,0.0
4471,67.0,0.0
4472,85.0,1.0
4473,78.0,3.0
4474,82.0,0.0
4475,82.0,3.0
4476,78.0,1.0
4477,77.0,1.0
4478,88.0,3.0
4479,79.0,2.0
4480,76.0,3.0
4480,,
4481,79.0,3.0
4482,79.0,3.0
4483,79.0,1.0
4484,90.0,3.0
4485,81.0,1.0
4486,84.0,1.0
4487,79.0,0.0
4488,89.0,3.0
4489,81.0,1.0
4490,77.0,2.0
4491,71.0,2.0
4492,82.0,1.0
4493,88.0,2.0
4494,86.0,2.0
4495,77.0,2.0
4496,86.0,1.0
4497,71.0,0.0
4498,80.0,2.0
4499,76.0,1.0
4500,80.0,1.0
4500,,
4501,78.0,3.0
4502,75.0,2.0
4503,85.0,2.0
4504,70.0,2.0
4505,90.0,1.0
4506,86.0,3.0
4507,84.0,0.0
4508,90.0,3.0
4509,77.0,0.0
4510,82.0,1.0
4511,81.0,0.0
4512,74.0,2.0
4513,79.0,1.0
4514,89.0,0.0
4515,77.0,1.0
4516,70.0,2.0
4517,86.0,0.0
4518,78.0,0.0
4519,68.0,2.0
4520,76.0,3.0
4520,,
4521,77.0,3.0
4522,86.0,1.0
4523,86.0,3.0
4524,72.0,0.0
4525,86.0,1.0
4526,89.0,3.0
4527,80.0,3.0
4528,83.0,3.0
4529,83.0,1.0
4530,82.0,1.0
4531,65.0,0.0
4532,80.0,3.0
4533,86.0,2.0
4534,73.0,3.0
4535,75.0,1.0
4536,93.0,3.0
4537,64.0,2.0
4538,76.0,3.0
4539,88.0,3.0
4540,79.0,1.0
4540,,
4541,82.0,3.0
4542,72.0,3.0
4543,90.0,1.0
4544,73.0,1.0
4545,85.0,3.0
4546,77.0,2.0
4547,68.0,0.0
4548,92.0,1.0
4549,80.0,3.0
4550,70.0,3.0
4551,82.0,2.0
4552,86.0,3.0
4553,81.0,0.0
4554,92.0,0.0
4555,72.0,1.0
4556,77.0,1.0
4557,87.0,0.0
4558,70.0,0.0
4559,88.0,3.0
4560,81.0,2.0
4560,,
4561,78.0,1.0
4562,78.0,2.0
4563,68.0,2.0
4564,76.0,0.0
4565,79.0,0.0
4566,81.0,2.0
4567,79.0,3.0
4568,81.0,2.0
4569,85.0,0.0
4570,74.0,1.0
4571,84.0,0.0
4572,65.0,3.0
4573,78.0,2.0
4574,96.0,0.0
4575,83.0,2.0
4576,69.0,0.0
4577,72.0,3.0
4578,85.0,2.0
4579,77.0,3.0
4580,76.0,1.0
4580,,
4581,86.0,2.0
4582,80.0,3.0
4583,80.0,3.0
4584,69.0,3.0
4585,79.0,0.0
4586,84.0,0.0
4587,78.0,3.0
4588,85.0,1.0
4589,81.0,1.0
4590,80.0,3.0
4591,78.0,3.0
4592,83.0,0.0
4593,68.0,3.0
4594,70.0,0.0
4595,78.0,2.0
4596,78.0,2.0
4597,75.0,0.0
4598,78.0,3.0
4599,75.0,1.0
4600,83.0,3.0
4600,,
4601,84.0,2.0
4602,89.0,1.0
4603,83.0,0.0
4604,85.0,3.0
4605,75.0,0.0
4606,77.0,0.0
4607,71.0,0.0
4608,73.0,0.0
4609,82.0,1.0
4610,98.0,3.0
4611,89.0,3.0
4612,75.0,0.0
4613,78.0,2.0
4614,81.0,2.0
4615,79.0,2.0
4616,79.0,3.0
4617,79.0,0.0
4618,90.0,1.0
4619,76.0,0.0
4620,73.0,2.0
4620,,
4621,71.0,2.0
4622,81.0,1.0
4623,70.0,1.0
4624,74.0,0.0
4625,72.0,2.0
4626,79.0,3.0
4627,71.0,3.0
4628,77.0,2.0
4629,80.0,0.0
4630,88.0,1.0
4631,79.0,2.0
4632,76.0,2.0
4633,65.0,1.0
4634,63.0,3.0
4635,89.0,3.0
4636,80.0,0.0
4637,80.0,1.0
4638,87.0,2.0
4639,85.0,0.0
4640,81.0,1.0
4640,,
4641,72.0,3.0
4642,85.0,3.0
4643,83.0,0.0
4644,86.0,1.0
4645,76.0,2.0
4646,98.0,1.0
4647,69.0,0.0
4648,82.0,2.0
4649,89.0,3.0
4650,72.0,1.0
4651,82.0,3.0
4652,87.0,2.0
4653,69.0,3.0
4654,78.0,0.0
4655,83.0,0.0
4656,87.0,1.0
4657,75.0,0.0
4658,72.0,1.0
4659,63.0,1.0
4660,72.0,0.0
4660,,
4661,79.0,1.0
4662,74.0,2.0
4663,91.0,1.0
4664,79.0,2.0
4665,74.0,2.0
4666,70.0,2.0
4667,86.0,2.0
4668,88.0,1.0
4669,78.0,2.0
4670,79.0,3.0
4671,70.0,3.0
4672,84.0,3.0
4673,81.0,2.0
4674,98.0,2.0
4675,88.0,0.0
4676,93.0,3.0
4677,74.0,1.0
4678,71.0,2.0
4679,80.0,1.0
4680,80.0,0.0
4680,,
4681,80.0,3.0
4682,78.0,3.0
4683,86.0,3.0
4684,85.0,2.0
4685,74.0,0.0
4686,69.0,3.0
4687,84.0,1.0
4688,84.0,1.0
4689,75.0,1.0
4690,79.0,2.0
4691,86.0,2.0
4692,72.0,2.0
4693,77.0,3.0
4694,89.0,0.0
4695,82.0,1.0
4696,99.0,3.0
4697,74.0,2.0
4698,81.0,3.0
4699,76.0,2.0
4700,72.0,3.0
4700,,
4701,79.0,3.0
4702,74.0,2.0
4703,71.0,1.0
4704,87.0,0.0
4705,85.0,1.0
4706,70.0,1.0
4707,88.0,1.0
4708,83.0,1.0
4709,82.0,0.0
4710,86.0,3.0
4711,86.0,0.0
4712,74.0,2.0
4713,94.0,2.0
4714,82.0,3.0
4715,79.0,1.0
4716,78.0,3.0
4717,78.0,1.0
4718,77.0,3.0
4719,71.0,2.0
4720,71.0,1.0
4720,,
4721,79.0,1.0
4722,79.0,1.0
4723,69.0,1.0
4724,81.0,1.0
4725,73.0,1.0
4726,90.0,2.0
4727,79.0,1.0
4728,73.0,3.0
4729,89.0,3.0
4730,83.0,0.0
4731,79.0,1.0
4732,79.0,2.0
4733,87.0,0.0
4734,78.0,0.0
4735,75.0,3.0
4736,90.0,0.0
4737,94.0,3.0
4738,78.0,0.0
4739,89.0,1.0
4740,74.0,0.0
4740,,
4741,79.0,3.0
4742,87.0,3.0
4743,74.0,3.0
4744,75.0,3.0
4745,79.0,1.0
4746,72.0,1.0
4747,77.0,0.0
4748,86.0,0.0
4749,71.0,2.0
4750,84.0,2.0
4751,75.0,2.0
4752,79.0,0.0
4753,88.0,3.0
4754,84.0,2.0
4755,80.0,0.0
4756,74.0,2.0
4757,86.0,0.0
4758,82.0,3.0
4759,86.0,3.0
4760,80.0,0.0
4760,,
4761,85.0,2.0
4762,71.0,3.0
4763,79.0,1.0
4764,82.0,3.0
4765,82.0,2.0
4766,73.0,3.0
4767,78.0,0.0
4768,80.0,1.0
4769,72.0,1.0
4770,85.0,2.0
4771,71.0,2.0
4772,72.0,3.0
4773,87.0,0.0
4774,79.0,2.0
4775,74.0,2.0
4776,72.0,1.0
4777,87.0,3.0
4778,81.0,1.0
4779,71.0,0.0
4780,94.0,1.0
4780,,
4781,72.0,3.0
4782,80.0,3.0
4783,79.0,0.0
4784,76.0,0.0
4785,74.0,1.0
4786,72.0,2.0
4787,74.0,3.0
4788,76.0,0.0
4789,83.0,2.0
4790,74.0,1.0
4791,83.0,0.0
4792,83.0,3.0
4793,68.0,0.0
4794,76.0,0.0
4795,76.0,0.0
4796,78.0,0.0
4797,77.0,2.0
4798,78.0,2.0
4799,81.0,3.0
4800,73.0,2.0
4800,,
4801,85.0,2.0
4802,78.0,1.0
4803,75.0,0.0
4804,79.0,2.0
4805,76.0,2.0
4806,78.0,3.0
4807,74.0,2.0
4808,85.0,0.0
4809,86.0,1.0
4810,80.0,0.0
4811,74.0,1.0
4812,81.0,1.0
4813,68.0,0.0
4814,77.0,0.0
4815,81.0,2.0
4816,88.0,1.0
4817,77.0,2.0
4818,81.0,0.0
4819,72.0,2.0
4820,75.0,2.0
4820,,
4821,77.0,1.0
4822,70.0,3.0
4823,71.0,1.0
4824,76.0,0.0
4825,79.0,0.0
4826,78.0,3.0
4827,80.0,2.0
4828,72.0,1.0
4829,72.0,3.0
4830,77.0,3.0
4831,76.0,3.0
4832,88.0,1.0
4833,80.0,3.0
4834,76.0,0.0
4835,84.0,3.0
4836,83.0,0.0
4837,81.0,0.0
4838,70.0,1.0
4839,75.0,3.0
4840,71.0,3.0
4840,,
4841,78.0,3.0
4842,85.0,1.0
4843,90.0,0.0
4844,76.0,1.0
4845,73.0,2.0
4846,74.0,1.0
4847,83.0,1.0
4848,81.0,2.0
4849,66.0,0.0
4850,79.0,3.0
4851,85.0,2.0
4852,70.0,2.0
4853,80.0,0.0
4854,73.0,3.0
4855,83.0,0.0
4856,77.0,0.0
4857,80.0,0.0
4858,67.0,0.0
4859,81.0,3.0
4860,72.0,2.0
4860,,
4861,63.0,3.0
4862,87.0,3.0
4863,77.0,0.0
4864,80.0,2.0
4865,83.0,1.0
4866,73.0,1.0
4867,83.0,0.0
4868,70.0,1.0
4869,79.0,0.0
4870,78.0,3.0
4871,85.0,1.0
4872,78.0,0.0
4873,74.0,0.0
4874,82.0,2.0
4875,77.0,1.0
4876,86.0,0.0
4877,86.0,0.0
4878,80.0,0.0
4879,77.0,0.0
4880,77.0,3.0
4880,,
4881,76.0,2.0
4882,68.0,2.0
4883,72.0,2.0
4884,80.0,2.0
4885,83.0,2.0
4886,65.0,3.0
4887,96.0,2.0
4888,83.0,0.0
4889,74.0,2.0
4890,82.0,2.0
4891,87.0,0.0
4892,79.0,0.0
4893,71.0,0.0
4894,79.0,0.0
4895,77.0,1.0
4896,84.0,0.0
4897,77.0,0.0
4898,83.0,1.0
4899,76.0,3.0
4900,86.0,2.0
4900,,
4901,82.0,0.0
4902,99.0,2.0
4903,63.0,0.0
4904,73.0,2.0
4905,75.0,1.0
4906,88.0,1.0
4907,71.0,2.0
4908,89.0,0.0
4909,75.0,2.0
4910,80.0,3.0
4911,82.0,1.0
4912,79.0,1.0
4913,92.0,3.0
4914,81.0,0.0
4915,78.0,1.0
4916,81.0,2.0
4917,89.0,1.0
4918,81.0,2.0
4919,80.0,3.0
4920,71.0,2.0
4920,,
4921,69.0,3.0
4922,82.0,0.0
4923,68.0,1.0
4924,80.0,1.0
4925,73.0,3.0
4926,85.0,0.0
4927,70.0,2.0
4928,70.0,3.0
4929,76.0,1.0
4930,74.0,2.0
4931,78.0,3.0
4932,79.0,0.0
4933,75.0,0.0
4934,75.0,2.0
4935,87.0,3.0
4936,74.0,1.0
4937,82.0,0.0
4938,82.0,3.0
4939,80.0,0.0
4940,92.0,0.0
4940,,
4941,74.0,3.0
4942,73.0,3.0
4943,79.0,2.0
4944,75.0,2.0
4945,73.0,1.0
4946,88.0,3.0
4947,68.0,2.0
4948,86.0,3.0
4949,82.0,3.0
4950,92.0,0.0
4951,77.0,2.0
4952,73.0,2.0
4953,74.0,1.0
4954,67.0,2.0
4955,92.0,0.0
4956,79.0,3.0
4957,84.0,1.0
4958,81.0,0.0
4959,80.0,2.0
4960,85.0,1.0
4960,,
4961,74.0,3.0
4962,78.0,2.0
4963,84.0,1.0
4964,84.0,0.0
4965,76.0,3.0
4966,86.0,0.0
4967,86.0,0.0
4968,70.0,3.0
4969,78.0,2.0
4970,75.0,3.0
4971,75.0,2.0
4972,64.0,3.0
4973,88.0,2.0
4974,64.0,2.0
4975,93.0,0.0
4976,78.0,1.0
4977,72.0,1.0
4978,88.0,0.0
4979,73.0,1.0
4980,85.0,1.0
4980,,
4981,82.0,1.0
4982,91.0,1.0
4983,79.0,2.0
4984,79.0,1.0
4985,83.0,3.0
4986,76.0,1.0
4987,78.0,3.0
4988,79.0,3.0
4989,84.0,3.0
4990,74.0,1.0
4991,73.0,1.0
4992,72.0,0.0
4993,83.0,1.0
4994,84.0,2.0
4995,83.0,0.0
4996,84.0,0.0
4997,68.0,2.0
4998,66.0,0.0
4999,76.0,2.0
5000,84.0,3.0
5000,,
5001,66.0,1.0
5002,81.0,1.0
5003,79.0,3.0
5004,78.0,3.0
5005,85.0,2.0
5006,85.0,1.0
5007,80.0,1.0
5008,80.0,3.0
5009,82.0,1.0
5010,81.0,1.0
5011,74.0,3.0
5012,86.0,2.0
5013,72.0,2.0
5014,79.0,0.0
5015,81.0,3.0
5016,79.0,2.0
5017,84.0,2.0
5018,80.0,2.0
5019,84.0,3.0
5020,74.0,3.0
5020,,
5021,74.0,1.0
5022,86.0,0.0
5023,90.0,1.0
5024,87.0,2.0
5025,81.0,2.0
5026,77.0,1.0
5027,81.0,2.0
5028,70.0,1.0
5029,95.0,2.0
5030,74.0,2.0
5031,81.0,1.0
5032,78.0,0.0
5033,72.0,0.0
5034,98.0,0.0
5035,74.0,2.0
5036,79.0,1.0
5037,64.0,1.0
5038,73.0,3.0
5039,75.0,1.0
5040,88.0,0.0
5040,,
5041,74.0,2.0
5042,86.0,3.0
5043,92.0,0.0
5044,80.0,1.0
5045,71.0,0.0
5046,105.0,0.0
5047,79.0,2.0
5048,77.0,2.0
5049,76.0,1.0
5050,80.0,3.0
5051,78.0,1.0
5052,82.0,0.0
5053,94.0,3.0
5054,85.0,1.0
5055,92.0,2.0
5056,80.0,0.0
5057,75.0,3.0
5058,88.0,0.0
5059,61.0,3.0
5060,68.0,1.0
5060,,
5061,76.0,2.0
5062,75.0,0.0
5063,84.0,0.0
