episode,ep_length,ep_env_return,ep_shaping_return,ep_final_bonus
18071,29.0,1.0,0.0,0.0
18072,25.0,0.0,0.0,0.0
18073,26.0,1.0,0.0,0.0
18074,31.0,0.0,0.0,0.0
18075,29.0,1.0,0.0,0.0
18076,34.0,0.0,0.0,0.0
18077,29.0,0.0,0.0,0.0
18078,24.0,2.0,0.0,0.0
18079,27.0,3.0,0.0,0.0
18080,24.0,1.0,0.0,0.0
18081,30.0,2.0,0.0,0.0
18082,27.0,3.0,0.0,0.0
18083,25.0,1.0,0.0,0.0
18084,26.0,0.0,0.0,0.0
18085,20.0,3.0,0.0,0.0
18086,24.0,0.0,0.0,0.0
18087,26.0,2.0,0.0,0.0
18088,23.0,3.0,0.0,0.0
18089,25.0,1.0,0.0,0.0
18090,24.0,2.0,0.0,0.0
18091,25.0,1.0,0.0,0.0
18092,24.0,3.0,0.0,0.0
18093,27.0,0.0,0.0,0.0
18094,29.0,0.0,0.0,0.0
18095,23.0,3.0,0.0,0.0
18096,30.0,2.0,0.0,0.0
18097,26.0,0.0,0.0,0.0
18098,22.0,3.0,0.0,0.0
18099,28.0,1.0,0.0,0.0
18100,27.0,1.0,0.0,0.0
18101,24.0,1.0,0.0,0.0
18102,23.0,3.0,0.0,0.0
18103,25.0,3.0,0.0,0.0
18104,21.0,2.0,0.0,0.0
18105,23.0,1.0,0.0,0.0
18106,28.0,1.0,0.0,0.0
18107,28.0,1.0,0.0,0.0
18108,28.0,3.0,0.0,0.0
18109,21.0,0.0,0.0,0.0
18110,28.0,1.0,0.0,0.0
18111,25.0,3.0,0.0,0.0
18112,22.0,3.0,0.0,0.0
18113,27.0,2.0,0.0,0.0
18114,29.0,3.0,0.0,0.0
18115,34.0,2.0,0.0,0.0
18116,28.0,3.0,0.0,0.0
18117,30.0,3.0,0.0,0.0
18118,30.0,3.0,0.0,0.0
18119,31.0,2.0,0.0,0.0
18120,26.0,0.0,0.0,0.0
18121,26.0,3.0,0.0,0.0
18122,25.0,1.0,0.0,0.0
18123,27.0,1.0,0.0,0.0
18124,26.0,0.0,0.0,0.0
18125,31.0,1.0,0.0,0.0
18126,29.0,2.0,0.0,0.0
18127,24.0,0.0,0.0,0.0
18128,27.0,0.0,0.0,0.0
18129,28.0,1.0,0.0,0.0
18130,30.0,2.0,0.0,0.0
18131,34.0,1.0,0.0,0.0
18132,22.0,1.0,0.0,0.0
18133,20.0,3.0,0.0,0.0
18134,32.0,3.0,0.0,0.0
18135,30.0,3.0,0.0,0.0
18136,26.0,1.0,0.0,0.0
18137,23.0,3.0,0.0,0.0
18138,29.0,1.0,0.0,0.0
18139,20.0,2.0,0.0,0.0
18140,32.0,3.0,0.0,0.0
18141,31.0,3.0,0.0,0.0
18142,33.0,2.0,0.0,0.0
18143,20.0,0.0,0.0,0.0
18144,30.0,0.0,0.0,0.0
18145,26.0,2.0,0.0,0.0
18146,20.0,2.0,0.0,0.0
18147,28.0,0.0,0.0,0.0
18148,21.0,2.0,0.0,0.0
18149,30.0,3.0,0.0,0.0
18150,25.0,3.0,0.0,0.0
18151,32.0,0.0,0.0,0.0
18152,28.0,0.0,0.0,0.0
18153,28.0,2.0,0.0,0.0
18154,25.0,1.0,0.0,0.0
18155,30.0,2.0,0.0,0.0
18156,27.0,2.0,0.0,0.0
18157,31.0,3.0,0.0,0.0
18158,31.0,2.0,0.0,0.0
18159,32.0,1.0,0.0,0.0
18160,29.0,1.0,0.0,0.0
18161,32.0,3.0,0.0,0.0
18162,28.0,0.0,0.0,0.0
18163,28.0,1.0,0.0,0.0
18164,26.0,2.0,0.0,0.0
18165,28.0,0.0,0.0,0.0
18166,28.0,0.0,0.0,0.0
18167,29.0,2.0,0.0,0.0
18168,30.0,3.0,0.0,0.0
18169,27.0,3.0,0.0,0.0
18170,22.0,1.0,0.0,0.0
18171,22.0,3.0,0.0,0.0
18172,27.0,3.0,0.0,0.0
18173,27.0,1.0,0.0,0.0
18174,28.0,0.0,0.0,0.0
18175,19.0,1.0,0.0,0.0
18176,26.0,2.0,0.0,0.0
18177,30.0,1.0,0.0,0.0
18178,28.0,0.0,0.0,0.0
18179,29.0,2.0,0.0,0.0
18180,25.0,3.0,0.0,0.0
18181,34.0,0.0,0.0,0.0
18182,26.0,2.0,0.0,0.0
18183,32.0,1.0,0.0,0.0
18184,29.0,0.0,0.0,0.0
18185,25.0,0.0,0.0,0.0
18186,28.0,2.0,0.0,0.0
18187,30.0,0.0,0.0,0.0
18188,29.0,0.0,0.0,0.0
18189,26.0,2.0,0.0,0.0
18190,28.0,2.0,0.0,0.0
18191,26.0,3.0,0.0,0.0
18192,26.0,3.0,0.0,0.0
18193,31.0,3.0,0.0,0.0
18194,27.0,1.0,0.0,0.0
18195,28.0,3.0,0.0,0.0
18196,25.0,1.0,0.0,0.0
18197,29.0,0.0,0.0,0.0
18198,34.0,1.0,0.0,0.0
18199,29.0,2.0,0.0,0.0
18200,24.0,3.0,0.0,0.0
18201,31.0,0.0,0.0,0.0
18202,28.0,3.0,0.0,0.0
18203,30.0,0.0,0.0,0.0
18204,22.0,1.0,0.0,0.0
18205,26.0,2.0,0.0,0.0
18206,26.0,3.0,0.0,0.0
18207,24.0,2.0,0.0,0.0
18208,28.0,2.0,0.0,0.0
18209,27.0,3.0,0.0,0.0
18210,33.0,3.0,0.0,0.0
18211,29.0,1.0,0.0,0.0
18212,27.0,3.0,0.0,0.0
18213,22.0,1.0,0.0,0.0
18214,28.0,1.0,0.0,0.0
18215,24.0,0.0,0.0,0.0
18216,30.0,3.0,0.0,0.0
18217,27.0,1.0,0.0,0.0
18218,25.0,1.0,0.0,0.0
18219,24.0,0.0,0.0,0.0
18220,32.0,3.0,0.0,0.0
18221,31.0,2.0,0.0,0.0
18222,28.0,0.0,0.0,0.0
18223,29.0,2.0,0.0,0.0
18224,23.0,2.0,0.0,0.0
18225,23.0,1.0,0.0,0.0
18226,19.0,2.0,0.0,0.0
18227,26.0,3.0,0.0,0.0
18228,27.0,1.0,0.0,0.0
18229,23.0,2.0,0.0,0.0
18230,28.0,0.0,0.0,0.0
18231,26.0,2.0,0.0,0.0
18232,23.0,3.0,0.0,0.0
18233,30.0,3.0,0.0,0.0
18234,23.0,1.0,0.0,0.0
18235,26.0,2.0,0.0,0.0
18236,20.0,0.0,0.0,0.0
18237,26.0,2.0,0.0,0.0
18238,33.0,0.0,0.0,0.0
18239,23.0,1.0,0.0,0.0
18240,22.0,1.0,0.0,0.0
18241,28.0,1.0,0.0,0.0
18242,30.0,2.0,0.0,0.0
18243,26.0,0.0,0.0,0.0
18244,26.0,2.0,0.0,0.0
18245,25.0,1.0,0.0,0.0
18246,24.0,2.0,0.0,0.0
18247,27.0,3.0,0.0,0.0
18248,22.0,1.0,0.0,0.0
18249,25.0,3.0,0.0,0.0
18250,26.0,2.0,0.0,0.0
18251,25.0,1.0,0.0,0.0
18252,34.0,1.0,0.0,0.0
18253,25.0,1.0,0.0,0.0
18254,29.0,1.0,0.0,0.0
18255,27.0,3.0,0.0,0.0
18256,32.0,2.0,0.0,0.0
18257,27.0,3.0,0.0,0.0
18258,30.0,1.0,0.0,0.0
18259,27.0,2.0,0.0,0.0
18260,25.0,1.0,0.0,0.0
18261,26.0,1.0,0.0,0.0
18262,30.0,0.0,0.0,0.0
18263,32.0,1.0,0.0,0.0
18264,25.0,0.0,0.0,0.0
18265,33.0,2.0,0.0,0.0
18266,25.0,3.0,0.0,0.0
18267,29.0,1.0,0.0,0.0
18268,24.0,1.0,0.0,0.0
18269,28.0,3.0,0.0,0.0
18270,29.0,1.0,0.0,0.0
18271,30.0,0.0,0.0,0.0
18272,23.0,0.0,0.0,0.0
18273,24.0,1.0,0.0,0.0
18274,29.0,0.0,0.0,0.0
18275,26.0,2.0,0.0,0.0
18276,27.0,2.0,0.0,0.0
18277,28.0,1.0,0.0,0.0
18278,23.0,1.0,0.0,0.0
18279,27.0,1.0,0.0,0.0
18280,25.0,1.0,0.0,0.0
18281,23.0,2.0,0.0,0.0
18282,24.0,1.0,0.0,0.0
18283,21.0,3.0,0.0,0.0
18284,25.0,3.0,0.0,0.0
18285,32.0,3.0,0.0,0.0
18286,28.0,0.0,0.0,0.0
18287,29.0,2.0,0.0,0.0
18288,24.0,3.0,0.0,0.0
18289,31.0,1.0,0.0,0.0
18290,28.0,0.0,0.0,0.0
18291,31.0,2.0,0.0,0.0
18292,31.0,3.0,0.0,0.0
18293,28.0,3.0,0.0,0.0
18294,29.0,1.0,0.0,0.0
18295,33.0,1.0,0.0,0.0
18296,25.0,3.0,0.0,0.0
18297,29.0,3.0,0.0,0.0
18298,23.0,2.0,0.0,0.0
18299,23.0,1.0,0.0,0.0
18300,29.0,3.0,0.0,0.0
18301,23.0,0.0,0.0,0.0
18302,27.0,2.0,0.0,0.0
18303,25.0,3.0,0.0,0.0
18304,30.0,1.0,0.0,0.0
18305,23.0,3.0,0.0,0.0
18306,24.0,3.0,0.0,0.0
18307,27.0,1.0,0.0,0.0
18308,30.0,0.0,0.0,0.0
18309,30.0,0.0,0.0,0.0
18310,29.0,1.0,0.0,0.0
18311,21.0,0.0,0.0,0.0
18312,26.0,0.0,0.0,0.0
18313,26.0,0.0,0.0,0.0
18314,27.0,1.0,0.0,0.0
18315,25.0,1.0,0.0,0.0
18316,23.0,3.0,0.0,0.0
18317,33.0,0.0,0.0,0.0
18318,25.0,0.0,0.0,0.0
18319,27.0,2.0,0.0,0.0
18320,29.0,1.0,0.0,0.0
18321,28.0,3.0,0.0,0.0
18322,25.0,3.0,0.0,0.0
18323,27.0,0.0,0.0,0.0
18324,32.0,0.0,0.0,0.0
18325,27.0,0.0,0.0,0.0
18326,32.0,1.0,0.0,0.0
18327,27.0,3.0,0.0,0.0
18328,27.0,2.0,0.0,0.0
18329,21.0,1.0,0.0,0.0
18330,28.0,2.0,0.0,0.0
18331,24.0,1.0,0.0,0.0
18332,23.0,1.0,0.0,0.0
18333,26.0,0.0,0.0,0.0
18334,31.0,1.0,0.0,0.0
18335,27.0,3.0,0.0,0.0
18336,20.0,1.0,0.0,0.0
18337,30.0,1.0,0.0,0.0
18338,29.0,2.0,0.0,0.0
18339,31.0,1.0,0.0,0.0
18340,24.0,2.0,0.0,0.0
18341,30.0,2.0,0.0,0.0
18342,26.0,2.0,0.0,0.0
18343,27.0,0.0,0.0,0.0
18344,26.0,3.0,0.0,0.0
18345,23.0,2.0,0.0,0.0
18346,23.0,1.0,0.0,0.0
18347,23.0,2.0,0.0,0.0
18348,28.0,0.0,0.0,0.0
18349,30.0,1.0,0.0,0.0
18350,26.0,0.0,0.0,0.0
18351,25.0,3.0,0.0,0.0
18352,27.0,0.0,0.0,0.0
18353,26.0,0.0,0.0,0.0
18354,26.0,1.0,0.0,0.0
18355,27.0,2.0,0.0,0.0
18356,24.0,1.0,0.0,0.0
18357,27.0,1.0,0.0,0.0
18358,25.0,1.0,0.0,0.0
18359,29.0,0.0,0.0,0.0
18360,31.0,1.0,0.0,0.0
18361,23.0,1.0,0.0,0.0
18362,23.0,1.0,0.0,0.0
18363,28.0,1.0,0.0,0.0
18364,28.0,2.0,0.0,0.0
18365,22.0,0.0,0.0,0.0
18366,25.0,1.0,0.0,0.0
18367,29.0,1.0,0.0,0.0
18368,24.0,2.0,0.0,0.0
18369,24.0,3.0,0.0,0.0
18370,27.0,1.0,0.0,0.0
18371,26.0,2.0,0.0,0.0
18372,31.0,0.0,0.0,0.0
18373,22.0,0.0,0.0,0.0
18374,31.0,2.0,0.0,0.0
18375,24.0,0.0,0.0,0.0
18376,25.0,0.0,0.0,0.0
18377,26.0,3.0,0.0,0.0
18378,27.0,1.0,0.0,0.0
18379,28.0,1.0,0.0,0.0
18380,28.0,3.0,0.0,0.0
18381,26.0,3.0,0.0,0.0
18382,28.0,0.0,0.0,0.0
18383,29.0,1.0,0.0,0.0
18384,26.0,0.0,0.0,0.0
18385,25.0,2.0,0.0,0.0
18386,26.0,1.0,0.0,0.0
18387,24.0,3.0,0.0,0.0
18388,27.0,3.0,0.0,0.0
18389,28.0,2.0,0.0,0.0
18390,30.0,0.0,0.0,0.0
18391,24.0,2.0,0.0,0.0
18392,27.0,2.0,0.0,0.0
18393,25.0,0.0,0.0,0.0
18394,23.0,0.0,0.0,0.0
18395,24.0,2.0,0.0,0.0
18396,25.0,2.0,0.0,0.0
18397,28.0,3.0,0.0,0.0
18398,24.0,3.0,0.0,0.0
18399,22.0,1.0,0.0,0.0
18400,24.0,3.0,0.0,0.0
18401,27.0,0.0,0.0,0.0
18402,28.0,2.0,0.0,0.0
18403,23.0,2.0,0.0,0.0
18404,30.0,2.0,0.0,0.0
18405,29.0,3.0,0.0,0.0
18406,29.0,0.0,0.0,0.0
18407,26.0,1.0,0.0,0.0
18408,20.0,2.0,0.0,0.0
18409,31.0,2.0,0.0,0.0
18410,28.0,3.0,0.0,0.0
18411,26.0,2.0,0.0,0.0
18412,28.0,0.0,0.0,0.0
18413,32.0,3.0,0.0,0.0
18414,26.0,2.0,0.0,0.0
18415,26.0,0.0,0.0,0.0
18416,27.0,2.0,0.0,0.0
18417,26.0,0.0,0.0,0.0
18418,28.0,2.0,0.0,0.0
18419,31.0,3.0,0.0,0.0
18420,28.0,1.0,0.0,0.0
18421,21.0,0.0,0.0,0.0
18422,28.0,3.0,0.0,0.0
18423,24.0,3.0,0.0,0.0
18424,30.0,1.0,0.0,0.0
18425,24.0,1.0,0.0,0.0
18426,24.0,0.0,0.0,0.0
18427,31.0,2.0,0.0,0.0
18428,25.0,0.0,0.0,0.0
18429,29.0,1.0,0.0,0.0
18430,32.0,0.0,0.0,0.0
18431,29.0,2.0,0.0,0.0
18432,23.0,3.0,0.0,0.0
18433,28.0,2.0,0.0,0.0
18434,33.0,2.0,0.0,0.0
18435,29.0,3.0,0.0,0.0
18436,26.0,3.0,0.0,0.0
18437,28.0,2.0,0.0,0.0
18438,21.0,0.0,0.0,0.0
18439,21.0,0.0,0.0,0.0
18440,27.0,0.0,0.0,0.0
18441,26.0,3.0,0.0,0.0
18442,29.0,3.0,0.0,0.0
18443,25.0,3.0,0.0,0.0
18444,27.0,0.0,0.0,0.0
18445,28.0,0.0,0.0,0.0
18446,24.0,2.0,0.0,0.0
18447,26.0,3.0,0.0,0.0
18448,29.0,0.0,0.0,0.0
18449,23.0,1.0,0.0,0.0
18450,27.0,0.0,0.0,0.0
18451,28.0,1.0,0.0,0.0
18452,26.0,2.0,0.0,0.0
18453,23.0,3.0,0.0,0.0
18454,31.0,3.0,0.0,0.0
18455,24.0,2.0,0.0,0.0
18456,26.0,3.0,0.0,0.0
18457,25.0,0.0,0.0,0.0
18458,29.0,1.0,0.0,0.0
18459,26.0,3.0,0.0,0.0
18460,29.0,2.0,0.0,0.0
18461,26.0,0.0,0.0,0.0
18462,23.0,0.0,0.0,0.0
18463,31.0,1.0,0.0,0.0
18464,24.0,1.0,0.0,0.0
18465,27.0,2.0,0.0,0.0
18466,32.0,0.0,0.0,0.0
18467,27.0,1.0,0.0,0.0
18468,33.0,0.0,0.0,0.0
18469,25.0,2.0,0.0,0.0
18470,24.0,1.0,0.0,0.0
18471,21.0,0.0,0.0,0.0
18472,28.0,0.0,0.0,0.0
18473,23.0,1.0,0.0,0.0
18474,24.0,2.0,0.0,0.0
18475,23.0,1.0,0.0,0.0
18476,24.0,1.0,0.0,0.0
18477,25.0,2.0,0.0,0.0
18478,25.0,0.0,0.0,0.0
18479,21.0,3.0,0.0,0.0
18480,29.0,3.0,0.0,0.0
18481,30.0,3.0,0.0,0.0
18482,25.0,2.0,0.0,0.0
18483,26.0,0.0,0.0,0.0
18484,33.0,1.0,0.0,0.0
18485,31.0,0.0,0.0,0.0
18486,34.0,0.0,0.0,0.0
18487,23.0,2.0,0.0,0.0
18488,30.0,1.0,0.0,0.0
18489,30.0,1.0,0.0,0.0
18490,33.0,0.0,0.0,0.0
18491,30.0,2.0,0.0,0.0
18492,31.0,1.0,0.0,0.0
18493,19.0,0.0,0.0,0.0
18494,31.0,3.0,0.0,0.0
18495,26.0,2.0,0.0,0.0
18496,21.0,1.0,0.0,0.0
18497,30.0,3.0,0.0,0.0
18498,25.0,2.0,0.0,0.0
18499,31.0,1.0,0.0,0.0
18500,27.0,2.0,0.0,0.0
18501,24.0,3.0,0.0,0.0
18502,25.0,2.0,0.0,0.0
18503,33.0,1.0,0.0,0.0
18504,21.0,3.0,0.0,0.0
18505,21.0,1.0,0.0,0.0
18506,28.0,2.0,0.0,0.0
18507,29.0,3.0,0.0,0.0
18508,33.0,1.0,0.0,0.0
18509,20.0,0.0,0.0,0.0
18510,31.0,0.0,0.0,0.0
18511,29.0,2.0,0.0,0.0
18512,26.0,1.0,0.0,0.0
18513,31.0,1.0,0.0,0.0
18514,23.0,3.0,0.0,0.0
18515,38.0,0.0,0.0,0.0
18516,28.0,1.0,0.0,0.0
18517,30.0,3.0,0.0,0.0
18518,26.0,0.0,0.0,0.0
18519,29.0,3.0,0.0,0.0
18520,31.0,0.0,0.0,0.0
18521,34.0,0.0,0.0,0.0
18522,23.0,2.0,0.0,0.0
18523,32.0,3.0,0.0,0.0
18524,31.0,3.0,0.0,0.0
18525,25.0,0.0,0.0,0.0
18526,30.0,0.0,0.0,0.0
18527,27.0,1.0,0.0,0.0
18528,27.0,1.0,0.0,0.0
18529,29.0,3.0,0.0,0.0
18530,24.0,1.0,0.0,0.0
18531,30.0,1.0,0.0,0.0
18532,31.0,0.0,0.0,0.0
18533,25.0,0.0,0.0,0.0
18534,26.0,0.0,0.0,0.0
18535,33.0,0.0,0.0,0.0
18536,23.0,0.0,0.0,0.0
18537,22.0,1.0,0.0,0.0
18538,22.0,1.0,0.0,0.0
18539,25.0,3.0,0.0,0.0
18540,29.0,1.0,0.0,0.0
18541,29.0,0.0,0.0,0.0
18542,28.0,2.0,0.0,0.0
18543,27.0,0.0,0.0,0.0
18544,26.0,3.0,0.0,0.0
18545,25.0,2.0,0.0,0.0
18546,25.0,3.0,0.0,0.0
18547,23.0,0.0,0.0,0.0
18548,31.0,3.0,0.0,0.0
18549,25.0,0.0,0.0,0.0
18550,26.0,3.0,0.0,0.0
18551,22.0,1.0,0.0,0.0
18552,25.0,1.0,0.0,0.0
18553,30.0,3.0,0.0,0.0
18554,27.0,0.0,0.0,0.0
18555,23.0,1.0,0.0,0.0
18556,28.0,2.0,0.0,0.0
18557,28.0,3.0,0.0,0.0
18558,26.0,3.0,0.0,0.0
18559,26.0,2.0,0.0,0.0
18560,25.0,3.0,0.0,0.0
18561,33.0,1.0,0.0,0.0
18562,31.0,2.0,0.0,0.0
18563,32.0,2.0,0.0,0.0
18564,31.0,2.0,0.0,0.0
18565,31.0,3.0,0.0,0.0
18566,26.0,2.0,0.0,0.0
18567,22.0,3.0,0.0,0.0
18568,23.0,2.0,0.0,0.0
18569,24.0,1.0,0.0,0.0
18570,25.0,1.0,0.0,0.0
18571,26.0,1.0,0.0,0.0
18572,28.0,1.0,0.0,0.0
18573,26.0,1.0,0.0,0.0
18574,34.0,1.0,0.0,0.0
18575,28.0,2.0,0.0,0.0
18576,26.0,0.0,0.0,0.0
18577,25.0,0.0,0.0,0.0
18578,29.0,2.0,0.0,0.0
18579,28.0,2.0,0.0,0.0
18580,31.0,2.0,0.0,0.0
18581,32.0,2.0,0.0,0.0
18582,29.0,2.0,0.0,0.0
18583,27.0,3.0,0.0,0.0
18584,31.0,2.0,0.0,0.0
18585,22.0,0.0,0.0,0.0
18586,23.0,3.0,0.0,0.0
18587,24.0,2.0,0.0,0.0
18588,27.0,2.0,0.0,0.0
18589,31.0,1.0,0.0,0.0
18590,28.0,2.0,0.0,0.0
18591,26.0,3.0,0.0,0.0
18592,31.0,0.0,0.0,0.0
18593,24.0,0.0,0.0,0.0
18594,28.0,1.0,0.0,0.0
18595,27.0,0.0,0.0,0.0
18596,29.0,3.0,0.0,0.0
18597,28.0,0.0,0.0,0.0
18598,23.0,1.0,0.0,0.0
18599,26.0,2.0,0.0,0.0
18600,25.0,3.0,0.0,0.0
18601,28.0,1.0,0.0,0.0
18602,24.0,2.0,0.0,0.0
18603,22.0,0.0,0.0,0.0
18604,29.0,1.0,0.0,0.0
18605,29.0,1.0,0.0,0.0
18606,26.0,3.0,0.0,0.0
18607,31.0,0.0,0.0,0.0
18608,26.0,2.0,0.0,0.0
18609,28.0,1.0,0.0,0.0
18610,27.0,0.0,0.0,0.0
18611,28.0,0.0,0.0,0.0
18612,25.0,1.0,0.0,0.0
18613,23.0,2.0,0.0,0.0
18614,22.0,2.0,0.0,0.0
18615,25.0,1.0,0.0,0.0
18616,27.0,1.0,0.0,0.0
18617,26.0,0.0,0.0,0.0
18618,25.0,3.0,0.0,0.0
18619,25.0,2.0,0.0,0.0
18620,29.0,3.0,0.0,0.0
18621,28.0,0.0,0.0,0.0
18622,31.0,0.0,0.0,0.0
18623,32.0,0.0,0.0,0.0
18624,22.0,1.0,0.0,0.0
18625,23.0,3.0,0.0,0.0
18626,28.0,1.0,0.0,0.0
18627,25.0,3.0,0.0,0.0
18628,26.0,0.0,0.0,0.0
18629,24.0,3.0,0.0,0.0
18630,29.0,2.0,0.0,0.0
18631,26.0,0.0,0.0,0.0
18632,28.0,1.0,0.0,0.0
18633,24.0,2.0,0.0,0.0
18634,33.0,1.0,0.0,0.0
18635,30.0,2.0,0.0,0.0
18636,27.0,1.0,0.0,0.0
18637,21.0,0.0,0.0,0.0
18638,29.0,3.0,0.0,0.0
18639,26.0,3.0,0.0,0.0
18640,29.0,1.0,0.0,0.0
18641,27.0,0.0,0.0,0.0
18642,27.0,0.0,0.0,0.0
18643,29.0,2.0,0.0,0.0
18644,33.0,1.0,0.0,0.0
18645,31.0,2.0,0.0,0.0
18646,30.0,3.0,0.0,0.0
18647,28.0,1.0,0.0,0.0
18648,36.0,1.0,0.0,0.0
18649,23.0,0.0,0.0,0.0
18650,32.0,1.0,0.0,0.0
18651,30.0,1.0,0.0,0.0
18652,29.0,2.0,0.0,0.0
18653,28.0,1.0,0.0,0.0
18654,21.0,3.0,0.0,0.0
18655,25.0,0.0,0.0,0.0
18656,27.0,0.0,0.0,0.0
18657,24.0,0.0,0.0,0.0
18658,28.0,2.0,0.0,0.0
18659,31.0,1.0,0.0,0.0
18660,27.0,0.0,0.0,0.0
18661,28.0,2.0,0.0,0.0
18662,28.0,3.0,0.0,0.0
18663,28.0,3.0,0.0,0.0
18664,33.0,3.0,0.0,0.0
18665,29.0,2.0,0.0,0.0
18666,30.0,1.0,0.0,0.0
18667,22.0,3.0,0.0,0.0
18668,21.0,3.0,0.0,0.0
18669,25.0,0.0,0.0,0.0
18670,26.0,3.0,0.0,0.0
18671,24.0,2.0,0.0,0.0
18672,19.0,2.0,0.0,0.0
18673,27.0,3.0,0.0,0.0
18674,28.0,0.0,0.0,0.0
18675,26.0,0.0,0.0,0.0
18676,23.0,2.0,0.0,0.0
18677,25.0,0.0,0.0,0.0
18678,27.0,1.0,0.0,0.0
18679,26.0,3.0,0.0,0.0
18680,28.0,0.0,0.0,0.0
18681,30.0,0.0,0.0,0.0
18682,29.0,0.0,0.0,0.0
18683,25.0,3.0,0.0,0.0
18684,24.0,0.0,0.0,0.0
18685,29.0,0.0,0.0,0.0
18686,22.0,0.0,0.0,0.0
18687,29.0,1.0,0.0,0.0
18688,24.0,2.0,0.0,0.0
18689,26.0,0.0,0.0,0.0
18690,28.0,2.0,0.0,0.0
18691,21.0,3.0,0.0,0.0
18692,26.0,2.0,0.0,0.0
18693,26.0,2.0,0.0,0.0
18694,24.0,3.0,0.0,0.0
18695,30.0,0.0,0.0,0.0
18696,31.0,2.0,0.0,0.0
18697,28.0,0.0,0.0,0.0
18698,31.0,1.0,0.0,0.0
18699,31.0,3.0,0.0,0.0
18700,37.0,1.0,0.0,0.0
18701,22.0,1.0,0.0,0.0
18702,32.0,2.0,0.0,0.0
18703,28.0,2.0,0.0,0.0
18704,27.0,0.0,0.0,0.0
18705,24.0,3.0,0.0,0.0
18706,30.0,3.0,0.0,0.0
18707,23.0,1.0,0.0,0.0
18708,29.0,3.0,0.0,0.0
18709,26.0,3.0,0.0,0.0
18710,32.0,1.0,0.0,0.0
18711,26.0,3.0,0.0,0.0
18712,23.0,2.0,0.0,0.0
18713,26.0,3.0,0.0,0.0
18714,30.0,3.0,0.0,0.0
18715,23.0,3.0,0.0,0.0
18716,25.0,2.0,0.0,0.0
18717,31.0,0.0,0.0,0.0
18718,24.0,1.0,0.0,0.0
18719,27.0,3.0,0.0,0.0
18720,21.0,0.0,0.0,0.0
18721,30.0,1.0,0.0,0.0
18722,22.0,1.0,0.0,0.0
18723,29.0,0.0,0.0,0.0
18724,38.0,1.0,0.0,0.0
18725,24.0,0.0,0.0,0.0
18726,24.0,2.0,0.0,0.0
18727,27.0,2.0,0.0,0.0
18728,33.0,3.0,0.0,0.0
18729,25.0,1.0,0.0,0.0
18730,32.0,1.0,0.0,0.0
18731,28.0,1.0,0.0,0.0
18732,22.0,3.0,0.0,0.0
18733,34.0,1.0,0.0,0.0
18734,24.0,2.0,0.0,0.0
18735,30.0,3.0,0.0,0.0
18736,26.0,1.0,0.0,0.0
18737,26.0,2.0,0.0,0.0
18738,26.0,3.0,0.0,0.0
18739,21.0,0.0,0.0,0.0
18740,29.0,0.0,0.0,0.0
18741,29.0,0.0,0.0,0.0
18742,28.0,2.0,0.0,0.0
18743,31.0,0.0,0.0,0.0
18744,22.0,2.0,0.0,0.0
18745,22.0,1.0,0.0,0.0
18746,31.0,2.0,0.0,0.0
18747,27.0,1.0,0.0,0.0
18748,25.0,2.0,0.0,0.0
18749,31.0,2.0,0.0,0.0
18750,29.0,1.0,0.0,0.0
18751,29.0,2.0,0.0,0.0
18752,27.0,0.0,0.0,0.0
18753,30.0,1.0,0.0,0.0
18754,24.0,0.0,0.0,0.0
18755,27.0,3.0,0.0,0.0
18756,29.0,1.0,0.0,0.0
18757,21.0,1.0,0.0,0.0
18758,30.0,1.0,0.0,0.0
18759,24.0,1.0,0.0,0.0
18760,29.0,0.0,0.0,0.0
18761,32.0,2.0,0.0,0.0
18762,28.0,3.0,0.0,0.0
18763,27.0,2.0,0.0,0.0
18764,32.0,3.0,0.0,0.0
18765,28.0,3.0,0.0,0.0
18766,35.0,1.0,0.0,0.0
18767,29.0,0.0,0.0,0.0
18768,33.0,0.0,0.0,0.0
18769,31.0,1.0,0.0,0.0
18770,29.0,3.0,0.0,0.0
18771,25.0,2.0,0.0,0.0
18772,27.0,0.0,0.0,0.0
18773,26.0,1.0,0.0,0.0
18774,26.0,0.0,0.0,0.0
18775,21.0,3.0,0.0,0.0
18776,27.0,3.0,0.0,0.0
18777,30.0,3.0,0.0,0.0
18778,25.0,2.0,0.0,0.0
18779,30.0,2.0,0.0,0.0
18780,29.0,1.0,0.0,0.0
18781,27.0,2.0,0.0,0.0
18782,25.0,2.0,0.0,0.0
18783,21.0,3.0,0.0,0.0
18784,28.0,0.0,0.0,0.0
18785,30.0,3.0,0.0,0.0
18786,24.0,1.0,0.0,0.0
18787,22.0,1.0,0.0,0.0
18788,26.0,3.0,0.0,0.0
18789,30.0,3.0,0.0,0.0
18790,28.0,2.0,0.0,0.0
18791,24.0,0.0,0.0,0.0
18792,24.0,2.0,0.0,0.0
18793,25.0,0.0,0.0,0.0
18794,26.0,1.0,0.0,0.0
18795,23.0,1.0,0.0,0.0
18796,29.0,1.0,0.0,0.0
18797,29.0,0.0,0.0,0.0
18798,24.0,0.0,0.0,0.0
18799,31.0,1.0,0.0,0.0
18800,27.0,2.0,0.0,0.0
18801,34.0,3.0,0.0,0.0
18802,21.0,3.0,0.0,0.0
18803,19.0,3.0,0.0,0.0
18804,25.0,0.0,0.0,0.0
18805,23.0,2.0,0.0,0.0
